id,text,sentiment,aspect
2896,"không tổ chức thi cuối kỳ môn học , vì lý do làm đồ án đã mất rất nhiều thời gian .",negative,cham_diem
2897,"thầy yêu cầu cao về đồ án , hơi chi tiết , mong thầy có thể nhẹ tay hơn với các em khóa sau .",negative,bai_tap
2898,góp ý cho thầy .,neutral,noi_chung
2899,"không cho bài tập về nhà , phần học thực hành có độ dễ chênh lệch rất nhiểu so với lý thuyết .",negative,bai_tap
2900,ủa mà học có một buổi à dot còn tài liệu tự coi .,negative,chuong_trinh_hoc
2901,"nhưng thầy thử nghĩ nếu em muốn ngủ mà cứ phải lên lớp thì thầy có thích khi nhìn xuống lớp giảng viên thì dạy , sinh viên thì ngủ mà vẫn có điểm danh như vậy thì có được không .",negative,hanh_vi
2902,rất thú vị .,positive,noi_chung
2903,giúp sinh viên làm việc nhóm hiệu quả hơn .,positive,ky_nang_giang_day
2904,"có kinh nghiệm , vui vẻ nhiệt tình .",positive,hanh_vi
2905,"khi lấy điểm quá trình thì lấy đại , ngay những bài chưa hề nhắc đến hay đề cập đến bài tập , tài liệu thì không cung cấp bài tập chỉ trừ slide bài giảng lý thuyết .",negative,bai_tap
2906,"giáo viên tận tâm chỉ dạy , nhiệt tình , giúp đỡ sinh viên .",positive,ky_nang_giang_day
2907,thầy khá là tận tâm trong việc truyền đạt kiến thức .,positive,ky_nang_giang_day
2908,"giảng viên nhiệt tình , dạy đúng giờ .",positive,hanh_vi
2909,thầy cần tranh luận với sinh viên để sinh viên dễ nắm bắt kiến thức hơn .,neutral,ky_nang_giang_day
2910,"nâng cấp máy tính , cho sinh viên thực hành bấm cáp nhiều hơn .",positive,de_xuat
2911,"cô nhiệt tình , thương học sinh .",positive,hanh_vi
2912,"thời gian học không bảo đảm , không có dụng cụ học tập đầy đủ , học cưỡi ngựa xem hoa chưa thể hiện được tinh thần võ đạo .",negative,hanh_vi
2913,"nhiệt tình , vui vẻ , cung cấp kiến thức hay .",positive,hanh_vi
2914,"thời gian được sử dụng tốt , hoạt động liên tục , giảng viên đến đúng giờ .",positive,chuong_trinh_hoc
2915,"khi kiểm tra trên lớp không thông báo trước , sinh viên chưa chuẩn bị bài kỹ .",negative,noi_chung
2132,"giảng viên nhiệt tình trong giảng dạy , hệ thống tài liệu học tập được update tốt .",positive,cung_cap_tai_lieu
2916,"mặc dù em rất thích cách dạy của cô nhưng có một vấn đề là cô dạy hơi nhanh , không phải giảng nhanh bài học mà cách cô nói nhanh , như vậy rất mệt vì phải nói liên hồi , mỗi lần cô nói một hơi xong là em thấy rất thương cô , chắc vì cô quen rồi , nhưng mong cô nói chậm lại một tý .",positive,de_xuat
2917,"cần đưa ra các ứng dụng thực tiễn của môn học , giúp cho sinh viên có thể định hình được họ có thể làm được những gì khi kết thúc môn học , đồng thời có thể áp dụng kiến thức môn học để đáp ứng yêu cầu của thị trường lao động .",positive,de_xuat
2918,giáo viên giảng dạy hay .,positive,ky_nang_giang_day
2919,giảng viên vui vẻ nhiệt tình .,positive,hanh_vi
2180,hài lòng về mọi mặt của giảng viên .,positive,hanh_vi
2920,"năng động , cập nhật kiến thức thêm những kiến thức thực tế và bổ ích .",positive,kien_thuc
2921,"cô giảng theo cách cô cũng tốt , tuy nhiên , lớp chỉ có một vài bạn học được , hay trả lời , những câu cô hỏi cả lớp có hiểu hay không , những bạn đó trả lời là hiểu vậy mà nhiều lúc cô đánh đồng cả lớp hiểu .",negative,hanh_vi
2922,"dạy không tận tình , dạy cho có cho đầy đủ trách nhiệm .",negative,hanh_vi
2923,"thầy giảng dạy nhiệt tình , hiệu quả .",positive,hanh_vi
2924,"giảng viên vui tính , hay liên hệ với thực tế giúp cho sinh viên dễ nắm bắt vấn đề .",positive,kinh_nghiem
2925,để môn này có những hiệu quả và tạo hứng thú cho sinh viên thì doubledot cần có một giáo viên có những kỹ năng hợp lý và đó là người sinh viên nhìn vào đó để học tập .,positive,ky_nang_giang_day
2926,giáo viên tâm huyết với bài giảng .,positive,hanh_vi
2927,"cô xinh đẹp , dễ thương colonsmile .",positive,noi_chung
2928,"thầy dạy vui tính , tận tâm với sinh viên .",positive,hanh_vi
2929,vui tánh .,positive,noi_chung
2930,"không gửi từ vựng , grammar lên courses .",negative,cung_cap_tai_lieu
2931,"mỗi buổi thực hành sinh viên chỉ có nhiệm vụ download bài tập từ courses và tự làm , giảng viên không giảng nội dung thực hành cho sinh viên hiểu , chỉ khi sinh viên hỏi thì mới trả lời , mỗi buổi học thực hành , giảng viên cần phải giới thiệu sơ về bài học , mục tiêu và kết quả sinh viên sẽ học được gì .",negative,ky_nang_giang_day
2932,bài giảng hơi nhanh .,negative,ky_nang_giang_day
2933,ít bài tập hay .,negative,bai_tap
2934,cách dạy học tăng khả năng tự vận động của học sinh .,positive,ky_nang_giang_day
2935,"cô nhiệt tình , cố gắng giúp đỡ học sinh .",positive,hanh_vi
2936,thầy bắt chơi hết game không để mất máu thì khó quá .,negative,ky_nang_giang_day
2937,cô thật nhiệt tình .,positive,hanh_vi
2938,"thầy vui vẻ , dạy dễ hiểu .",positive,hanh_vi
2939,thay vì cho làm kiểm tra wecode thì cho làm trên lớp thuận tiện hơn .,positive,bai_tap
2940,giảng bài đôi khi hơi khó hiểu .,negative,ky_nang_giang_day
2941,"cô vui tính , tận tâm nhiệt tình , có thắc mắc cô đều giải thích rất kỹ và rất sâu .",positive,hanh_vi
2942,em nghĩ nhà trường nên kiểm tra kỹ trình độ giảng viên trước khi bố trí để họ dạy một môn học nào đó .,negative,ky_nang_giang_day
2943,buổi học trước buổi cuối cùng cô wzjwz132 nói buổi sau đi học nhưng bạn nào không đi cũng được vì không có điểm danh nhưng sau đó thì không có người dạy và cũng không thông báo nghỉ .,negative,hanh_vi
2944,"học tập thoải mái , không áp lực .",positive,noi_chung
2945,còn điều không thích nhất vẫn giống cái kia thôi .,negative,noi_chung
2946,"môn học giúp sinh viên vận dụng được các kỹ năng về lập trình , giúp sinh viên hiểu rõ về hướng đối tượng và giúp sinh viên có thể tự làm ra các phần mềm đơn giản cho riêng mình bằng ngôn ngữ c .",positive,kien_thuc
2947,khá tốt .,positive,noi_chung
2948,báo nghỉ không đại trà .,negative,noi_chung
1031,thầy dạy hay cho nhiều bài tập .,positive,bai_tap
2949,"giảng viên dạy nhiều kiến thức thực tế , cách dạy dễ hiểu .",positive,ky_nang_giang_day
2950,odoo quá khó .,negative,ky_nang_giang_day
2951,"giảng viên nhiệt tình , năng động , giảng bài dễ hiểu .",positive,hanh_vi
2952,thầy dạy rất tâm huyết .,positive,ky_nang_giang_day
2953,"rất thích cách dạy của thầy , dễ hiểu , thầy rất tận tình .",positive,ky_nang_giang_day
2954,"thầy giáo tận tình , dạy kỹ , thường đưa ra câu hỏi để xem xét mức độ hiểu biết của sinh viên .",positive,ky_nang_giang_day
2955,"thầy đưa ra những dạng bài hay , bao quát kiến thức cho sinh viên .",positive,bai_tap
2956,nói hơi nhanh .,negative,ky_nang_giang_day
2957,ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile .,negative,noi_chung
2369,"chất lượng môn học khá tốt , giảng viên truyền đạt cho sinh viên nhiều kỹ năng có ích , phòng máy đảm bảo về số lượng máy cho sinh viên .",positive,ky_nang_giang_day
1707,"thầy dạy kỹ , tận tâm với sinh viên , thường xuyên trao đổi với sinh viên ngoài giờ .",positive,hanh_vi
2958,em thích nhất là phần dạy lý thuyết của thầy .,positive,ky_nang_giang_day
107,"giảng viên có trình bày một số vấn đề thực tiễn hữu ích , khích lệ những sinh viên tích cực , phong cách giảng dạy thân thiện tuy có phần lãnh đạm , dễ gây buồn ngủ .",positive,hanh_vi
2959,cô dạy khá dễ hiểu và cô khá thoải mái .,positive,hanh_vi
146,"lên lớp đúng giờ , giảng dạy dễ hiểu .",positive,hanh_vi
2960,"thầy tận tâm , nhiệt huyết , giải đáp câu hỏi của sinh viên , có bổ sung tài liệu tham để giúp sinh viên củng cố và nắm vững kiến thức .",positive,hanh_vi
2961,đã hoàn hảo .,positive,noi_chung
2962,mong thầy sắp xếp giữa việc giảng dạy cũng như việc làm của thầy .,negative,hanh_vi
2963,cô wzjwz259 rất vui và nhiệt tình .,positive,hanh_vi
2964,"giảng viên nhiệt tình , năng động .",positive,hanh_vi
2965,"cô quá chất , đi dạy chỉ cần cái điện thoại .",positive,thiet_bi_day_hoc
2966,dễ tính hiền .,positive,hanh_vi
2967,cập nhật nhiều kiến thức mới .,positive,kien_thuc
2968,hiện giờ em chưa có cách học đúng đắng .,negative,noi_chung
2969,thầy rất tận tình và hiểu sinh viên .,positive,hanh_vi
2970,"thầy wzjwz323 quá tuyệt , em yêu thầy hi hi .",positive,ky_nang_giang_day
2167,"thầy dạy nhiệt tình tạo không khí cho học sinh , giảng cặn kẽ chi tiết , cho nhiều bài tập giúp học sinh hiểu bài và tự học .",positive,hanh_vi
2971,"giảng viên nhiệt tình , không lạm dụng slide , thầy cho sinh viên tự thảo luận , làm bài rồi mới sửa .",positive,hanh_vi
2972,thầy chỉ làm việc của thầy .,negative,hanh_vi
2973,mong giáo viên cải thiện cách dạy dễ hiểu hơn .,positive,de_xuat
2974,"hay dễ hiểu , nhiệt tình .",positive,ky_nang_giang_day
2975,"thưa , thầy luôn đặt nền tảng kỹ và cho chúng em tìm tòi học hỏi nâng cao .",positive,ky_nang_giang_day
2976,"thầy giảng rất hay , chúng em cảm ơn thầy .",positive,ky_nang_giang_day
2977,"cô dạy rất nhiệt tình , cho sinh viên tiếp cận với nhiều thiết bị công nghệ .",positive,hanh_vi
2978,"giảng viên thực hành và lý thuyết đỗ lỗi cho nhau về chậm trễ bàn giao tài liệu , công cụ thực hành .",negative,cung_cap_tai_lieu
2979,giảng viên áp dụng mô hình scrum để làm project là tốt nhưng không thành công .,positive,ky_nang_giang_day
2980,"giảng viên hoàn toàn không trả lời thích đáng các câu hỏi , thắc mắc được đặt ra của sinh viên .",negative,hanh_vi
2981,dễ thương .,positive,noi_chung
2982,"không thông báo cho sinh viên , sinh viên nhiều lần lên trường rồi lại về dot mất thời gian !",negative,hanh_vi
2983,nhiệt tình và quan tâm đên sinh viên hơn .,positive,hanh_vi
2984,"thầy dạy hay , tận tình góp ý từng bài .",positive,ky_nang_giang_day
2985,cách mà thầy giảng bài khiến cho sinh viên không thấy chán trong giờ học !,positive,ky_nang_giang_day
2986,đảm bảo đúng thời gian lên lớp .,positive,de_xuat
2987,trang thiết bị tốt hơn .,positive,thiet_bi_day_hoc
2988,"thầy dạy kỹ , có tâm .",positive,hanh_vi
2989,thầy cần tạo thêm hứng thú cho môn học .,negative,ky_nang_giang_day
2990,"cô dạy khó hiểu , phức tạp hóa vấn đề .",negative,ky_nang_giang_day
2505,"giáo viên tận tâm , truyền đạt kiến thức dễ hiểu .",positive,ky_nang_giang_day
2991,giáo viên dễ tính .,positive,hanh_vi
2992,"điều này thật là "" ảo "" vì không sinh viên nào làm điều đó .",negative,noi_chung
2993,sự tận tâm của giảng viên .,positive,hanh_vi
1232,"cô rất tận tình với sinh viên , hỗ trợ rất tốt cho các bạn , các tài liệu của cô rất thực tế , làm mẫu để các bạn học hỏi .",positive,cung_cap_tai_lieu
2994,"thầy vui tính , dạy kỹ .",positive,ky_nang_giang_day
2995,bơi rất vui .,positive,noi_chung
2996,"đã vậy còn không tôn trọng sinh viên bằng việc cắt ngang buổi seminar của sinh viên với lý do "" em nói nhiều quá , thôi lướt qua phần này đi "" .",negative,hanh_vi
2997,giảng viên chưa hướng dẫn kỹ những bài tập sinh viên không làm được hoặc làm sai .,negative,hanh_vi
2998,sự tận tình của thầy .,positive,hanh_vi
2999,"hơi ít bài tập , giảng hơi nhanh .",negative,ky_nang_giang_day
3000,"nên sử dụng giáo trình tiếng việt , nếu dùng tiếng anh thì nên dùng lúc ra đề luôn , tránh trường hợp anh việt lẫn lộn .",negative,cung_cap_tai_lieu
3001,"cô giáo dễ thương , dạy dễ hiểu .",positive,hanh_vi
3002,sự tận tình đối với học viên .,positive,hanh_vi
3003,được nói cặp .,neutral,noi_chung
3004,"thầy dạy hay , nhiệt tình , vui vẻ , cho đề dễ .",positive,hanh_vi
3005,"mới đầu tiên em nghĩ thầy khó tính gây áp lực cho em , thầy cho làm deadline quá trời mà những lớp khác không có , nhưng đến bây giờ em mới hiểu nhờ thầy em biết được nhiều dạng bài tập hơn , thầy thích hợp dạy môn kiến trúc máy tính , nhưng mà thầy dạy phần cứng hay hơn ấy ạ .",negative,bai_tap
3006,đôi lúc hơi khó hiểu .,negative,ky_nang_giang_day
3007,giảng viên cần lên lớp đúng giờ và giảng dạy đúng thời gian của môn học .,negative,hanh_vi
3008,cô dạy tâm huyết và nhiệt tình .,positive,ky_nang_giang_day
3009,cảm ơn thầy !,positive,noi_chung
3010,cô chủ đọng nhắc nhở các bạn học tập và ai có thắc mắc cô giải đáp hết .,positive,hanh_vi
3011,"slide bài giảng còn lẫn lộn anh việt , phần tiếng việt thì giảng viên lại dùng google dịch nên đọc không hiểu .",negative,cung_cap_tai_lieu
3012,thầy nói hơi nhỏ .,negative,ky_nang_giang_day
3013,tài liệu được bổ sung nhiều và đầy đủ trên moodle .,positive,cung_cap_tai_lieu
3014,hay điểm danh .,positive,noi_chung
3015,"đúng giờ , có bài tập sau mỗi buổi thực hành .",positive,hanh_vi
3016,"thầy dạy rất tốt , em cho 10 điểm .",positive,cham_diem
3017,"đề cuối kỳ ra khá dở , trong khi java có nhiều cái hay thì không ra .",negative,bai_tap
3018,"cô dạy rất là nhiệt tình , dễ tiếp thu không chỉ hỗ trợ về kiến thức môn học mà về kỹ năng mềm cô rất quan tâm đến sinh viên về cả phần học tập cũng như cuộc sống .",positive,hanh_vi
3019,"thầy nên điều chỉnh lại cách giảng bài , thầy nói thường xuyên ngắt nhịp nên buồn ngủ quá .",negative,ky_nang_giang_day
3020,thầy dạy hay nhưng do bận nhiều việc nên thời gian học không đảm bảo .,positive,ky_nang_giang_day
1399,"thầy rất nhiệt tình , giảng chi tiết .",positive,hanh_vi
3021,"luôn quan tâm sinh viên , dạy kiến thức hay , dễ hiểu .",positive,hanh_vi
3022,giảng dạy nhiệt tình tâm huyết .,positive,hanh_vi
3023,"ít trang bị kiến thúc ngữ pháp vững vàng cho sinh viên , ít làm bài tập ngữ pháp trên lớp , một buổi học quá nhiều kiến thức không tiếp thu kịp , áp lực , sửa bài tập nhanh dot chỉ nói bằng miệng nên ít ghi chép để nhớ lâu .",negative,bai_tap
3024,"giảng dạy lý thuyết quá nhiều và rất rất ít bài tập vận dụng để hiểu được bài hôm đó , thiêng về chứng minh định lý định luật quá nhiều mà không đi vào bài tập , cho bài tập thì quá khó để hiểu được vấn đề , cuối cùng lại không biết gì .",negative,ky_nang_giang_day
3025,thầy giảng nhanh trong khi slide ít code .,negative,cung_cap_tai_lieu
580,"giảng viên tận tâm , nhiệt tình , cho sinh viên thuyết trình các chủ đề cho trước , giúp sinh viên tăng cường khả năng làm việc nhóm .",positive,hanh_vi
3026,có đôi lúc cô giảng nhưng em không hiểu .,negative,ky_nang_giang_day
3027,"nhiệt tình , hăng say , quan tâm nhiều đến sinh viên , có phương pháp dạy hay .",positive,ky_nang_giang_day
3028,"sinh viên rất khó nắm bắt những gì giảng viên viết và ghi chú trên bảng , phần lớn chỉ có thể giảng dạy bằng máy chiếu , dù tốc độ không quá nhanh nhưng cũng chỉ là những dòng chữ lướt qua , khi về nhà lại phải tự mày mò học lại từ đầu tuy nói rằng nhiệm vụ của sinh viên là phải tìm hiểu bài trước khi đến lớp nhưng với việc giảng dạy trong một giảng đường rộng lớn đã khiến vai trò hỗ trợ của giảng viên trở nên mờ nhạt .",negative,ky_nang_giang_day
3029,"rất tốt , không có ý kiến .",positive,noi_chung
307,"thầy dạy tận tâm , giúp đỡ học sinh , phương pháp giảng dạy đạt hiệu quả .",positive,hanh_vi
3030,không tạo được sự chú ý của sinh viên .,negative,hanh_vi
3031,"giảng viên dạy dễ hiểu , nhiệt tình .",positive,hanh_vi
3032,nên soạn slide bài giảng kỹ hơn .,negative,cung_cap_tai_lieu
3033,"nói chung , thầy dạy cái gì cũng hài lòng , rất dễ hiểu , tận tình , và vui .",positive,ky_nang_giang_day
3034,không vận dụng thời gian hợp lý .,negative,ky_nang_giang_day
3035,"ít sử dụng micro , nói nhỏ .",negative,hanh_vi
3036,"phương pháp , thái độ và sự nhiệt tình của giảng viên .",positive,hanh_vi
3037,có một số buổi nghỉ .,negative,noi_chung
3038,"thầy dạy nhiệt tình , giúp đỡ học sinh hiểu bài , giảng cặn kẽ .",positive,hanh_vi
3039,em xin chân thành cảm ơn !,positive,noi_chung
3040,"đánh giá công bằng khách quan , đúng giờ giấc , có giờ giải lao .",positive,cham_diem
3041,em cảm thấy hài lòng với môn này .,positive,noi_chung
3042,các buổi thực hành học hơi chán vì tương tác giữa giảng viên với sinh viên quá ít .,negative,hanh_vi
3043,cô rất nhiệt tình và tận tâm với sinh viên !,positive,hanh_vi
3044,"giảng viên tận tâm , nhiệt tình dạy học , giảng dễ hiểu , vui tính , hiền lành .",positive,hanh_vi
3045,"có nhiều vấn đề còn khó hiểu , khó tiếp cận .",negative,ky_nang_giang_day
3046,"giảng khó hiểu , không có tâm .",negative,hanh_vi
3047,thầy vô cùng nhiệt tình .,positive,hanh_vi
3048,hay rất chu đáo .,positive,hanh_vi
3049,"cô bớt xinh lại giúp em một tí , làm em hơi mất tập trung mỗi lần nhìn cô giảng .",negative,hanh_vi
3050,thái độ giảng dạy rất tốt .,positive,hanh_vi
3051,truyền đạt những kiến thức tốt .,positive,ky_nang_giang_day
3052,cần cập nhật kiến thức sâu hơn .,negative,kien_thuc
3053,"cần bám sát giáo trình nhiều hơn , tránh dạy tràn lan .",negative,ky_nang_giang_day
971,cô dạy rất có tâm và chuyên môn tốt colonsmile .,positive,hanh_vi
2781,đồng thời bài tập và tài liệu thầy thực sự được cung cấp rất nhiều .,positive,cung_cap_tai_lieu
3054,áp dụng bài học vào thực tế .,positive,kinh_nghiem
3055,"thầy dạy rất kỹ về kiên thức , rất tận tình trong công tác giảng dạy .",positive,kien_thuc
3056,nhàm chán .,negative,noi_chung
3057,truyền đạt quá không tốt !,negative,ky_nang_giang_day
3058,cô rất sâu sát đến từng bạn .,positive,hanh_vi
3059,đầy đủ kiến thức .,positive,kien_thuc
3060,cách truyền đạt kiến thức nên khách quan và mang tính cập nhật .,neutral,ky_nang_giang_day
3061,thời gian cô up slide lên module còn chậm .,negative,cung_cap_tai_lieu
3062,thầy rất tốt .,positive,hanh_vi
1734,"thầy rất tận tâm , về lý thuyết thầy giảng rất hay và tuyệt đối , song về bài tập thì ngược lại , thầy nói chỉ sơ qua , như là mặc định các sinh viên đều đã biết tính toán .",positive,ky_nang_giang_day
3063,"lớp học rất thoải mái , thầy rất nhiệt tình , vui tính .",positive,hanh_vi
3064,"cần có các bài lab thực hành , để sinh viên thành thạo cũng như các thao tác ứng dụng .",negative,bai_tap
133,giảng kỹ và nhiệt tình giải đáp .,positive,ky_nang_giang_day
3065,"thầy rất nhiệt tình , luôn đưa ra những ví dụ thực tế rất sinh động .",positive,hanh_vi
3066,"thưa , em hoàn toàn hài lòng với chất lượng các buổi học của thầy và những kiến thức thầy mang lại thực sự bổ ích và phong phú .",positive,ky_nang_giang_day
3067,"nhiệt tình , tỉ mỉ .",positive,hanh_vi
3068,"giảng bài dễ hiểu , thân thiện .",positive,hanh_vi
3069,tích cực giảng dạy thường xuyên giúp đỡ sinh viên .,positive,ky_nang_giang_day
3070,"gây mê , hay mắng và rất dễ hờn coloncontemn .",negative,hanh_vi
3071,quan tâm giúp đỡ và luôn nhiệt tình khi học sinh hỏi bài .,positive,hanh_vi
3072,cập nhật kiến thức thực tế .,neutral,kien_thuc
3073,thầy lo giảng quên cả giờ giấc .,negative,hanh_vi
3074,"nhiệt tình , giảng dễ hiểu , đúng giờ .",positive,ky_nang_giang_day
3075,"giáo viên vui tính , nhiệt tình .",positive,hanh_vi
3076,cả hai thầy đều rất nhiệt tình .,positive,hanh_vi
3077,môn học lý thuyết rất nhiều .,negative,chuong_trinh_hoc
3078,"thầy giáo thân thiện , giảng dạy nhiệt tình , khá dễ hiểu .",positive,hanh_vi
3079,"nhưng thấy viết bài nhiều quá , thay vào đó thầy nên photo tài liệu cho học sinh để tiết kiệm được thời gian .",positive,de_xuat
3080,"thầy chấm điểm khó , đề thi dài .",negative,cham_diem
3081,thầy giảng bài hay !,positive,ky_nang_giang_day
3082,"giảng viên chỉ cho đồ án và giải đáp các yêu cầu đồ án , không cung cấp tài liệu hay hướng dẫn cơ bản , sinh viên tự tìm hiểu với lý do là hệ tài năng nên cần tự xoay sở .",negative,ky_nang_giang_day
3083,bài giảng khô khan .,negative,ky_nang_giang_day
3084,"cô dạy tận tình , đưa nhiều kiến thức cho sinh viên .",positive,ky_nang_giang_day
3085,"kiến thức dồi dào , thường xuyên cập nhật thông tin cho sinh viên .",positive,kien_thuc
1460,"slide bài giảng đầy đủ rõ ràng , giáo viên đúng giờ , tạo nhiều điều kiện cho sinh viên .",positive,cung_cap_tai_lieu
3086,cô giảng dạy tận tâm và cho nhiều bài tập và lời giải chi tiết .,positive,bai_tap
3087,"giảng viên nhiệt tình , vui vẻ , hoà đồng , gần gũi giúp sinh viên khá nhiều trong việc tiếp thu kiến thức .",positive,hanh_vi
3088,chỉ tại em thiếu từ vựng anh văn .,negative,kien_thuc
3089,"truyền đạt kiến thưc tốt , dễ hiểu .",positive,ky_nang_giang_day
3090,"giảng viên không bao giờ đi dạy , toàn nhờ sinh viên dạy thay , không có trách nhiệm , môn học này chẳng giúp ích được gì , thanks .",negative,hanh_vi
3091,giảng phần bài tập hơi nhanh .,negative,ky_nang_giang_day
3092,"thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy .",positive,ky_nang_giang_day
3093,"không khí lớp học vui vẻ , thoải mái .",positive,noi_chung
3094,"giảng viên vui tính , tận tâm , nhiệt tình !",positive,hanh_vi
3095,thầy dạy nhiệt tình nhưng cách dạy của thầy hơi khô khan .,negative,ky_nang_giang_day
3096,"nói chuyện lan man , không liên quan đến môn học quá nhiều .",negative,hanh_vi
3097,giáo viên giảng dạy dễ hiểu và tận tâm .,positive,ky_nang_giang_day
3098,giảng viên tích cực giải đề các năm .,positive,hanh_vi
2116,"các nội dung môn học thầy triển khai không đúng theo khung , mới vào mà thầy dạy servlet thì rất khó hiểu , sinh viên có góp ý qua thầy chủ nhiệm nhưng vẫn không thay đổi .",negative,ky_nang_giang_day
3099,"cần nâng cấp các phòng học thực hành , phòng máy quá tệ để thực hành , các phiên bản phần mềm cũ .",positive,de_xuat
3100,thầy không điểm danh .,negative,hanh_vi
3101,"em không học thầy wzjwz178 kỳ này , giáo viên thực hành có 2 người nên có lẽ daa nhầm .",negative,noi_chung
3102,"thầy wzjwz273 lớn tuổi , nói nhỏ , không sử dụng slide trình chiếu .",negative,ky_nang_giang_day
3103,"giảng viên thực hành quá khắt khe trong việc chấm và nộp bài , xin coi code của bọn em khi bọn em sai hay quên xóa file .",negative,hanh_vi
3104,giảng viên không chỉ cung cấp những kiến thức như trong đề cương môn học mà còn cung cấp những kiến thức sâu rộng về thực tiễn cũng như nâng cao nhằm tăng cường độ hiểu biết cho học sinh .,positive,kien_thuc
3105,giải đáp thắc mắc về bài tập cho sinh viên qua email nhiệt tình và nhanh chóng .,positive,hanh_vi
3106,thầy dạy hiểu bài .,positive,ky_nang_giang_day
3107,"đảm bảo giờ dạy trên lớp đầy đủ , đúng giờ , tận tình .",positive,hanh_vi
3108,"môn học này là không cần thiết đối với sinh viên , nó không cung cấp được điều gì rõ ràng và bổ ích .",negative,cung_cap_tai_lieu
3109,"có trả lời thắc mắc dễ hiểu , ngắn ngọn .",positive,ky_nang_giang_day
3110,"giáo viên dạy dễ hiểu , tận tình hướng dẫn sinh viên .",positive,hanh_vi
3111,"giáo viên giảng dạy tận tâm , nhiệt tình .",positive,hanh_vi
3112,nhiều bài tập hay .,positive,bai_tap
3113,"thay đổi hình thức thi giữa kỳ và cuối kỳ , đối với một môn học thiên về lập trình thì việc lập trình giấy là không phù hợp .",negative,cham_diem
3114,tài liệu học môn này cần được cập nhật đầy đủ hơn .,negative,cung_cap_tai_lieu
3115,giảng nhanh .,negative,ky_nang_giang_day
3116,kết thúc môn học mà không được cái gì hết .,negative,noi_chung
3117,thầy rất tốt với học sinh .,positive,hanh_vi
3118,"thầy wzjwz81 là một giảng viên rất tâm huyết với sinh viên , thầy tận tình chỉ dạy tất cả những điều chúng em chưa rõ .",positive,hanh_vi
3119,tiếc là học kỳ 2 em không đăng ký được lớp lập trình hướng đối tượng của cô !,negative,chuong_trinh_hoc
3120,"cô vui vẻ , nhiệt tình .",positive,hanh_vi
3121,"giảng viên nhiệt tình , giảng dạy kỹ càng , chi tiết , bám sát chương trình .",positive,hanh_vi
3122,giảng bài nhiệt tình .,positive,hanh_vi
3123,"nhiệt tình , thực tế .",positive,kinh_nghiem
3124,thầy rất tận tâm và nhiệt tình chỉ dạy sinh viên .,positive,hanh_vi
3125,cô luôn cho lớp làm bài tập để tránh lãng phí thời gian .,positive,bai_tap
3126,"cách giảng giải chi tiết , ví dụ dễ hiểu .",positive,ky_nang_giang_day
3127,tâm huyết với bài giảng .,positive,hanh_vi
3128,"giảng viên có kiến thức rộng , nhiệt tình giảng dạy .",positive,hanh_vi
3129,giảng viên rất nhiệt tình .,positive,hanh_vi
3130,"bài học rõ ràng , bám sát nội dung thi .",positive,ky_nang_giang_day
11,"giảng viên chưa giải hết thắc mắc của sinh viên , còn một vài vấn đề chưa hiểu rõ .",negative,hanh_vi
3131,cô hướng dẫn làm đồ án rất nhiệt tình .,positive,hanh_vi
3132,thầy dạy vui hiệu quả tận tình .,positive,hanh_vi
3133,bài thuyết trình của các sinh viên .,neutral,noi_chung
3134,"cô dạy rất rõ ràng , rành mạch , nhưng hơi thiên về lý thuyết .",positive,ky_nang_giang_day
3135,thầy rất nhiệt tình hướng dẫn sinn viên đặc biệt là sửa lỗi sai hay giải bài tập trên lớp .,positive,hanh_vi
3136,sinh viên tìm tòi cách khác để có được kết quả giống nhưng không chấp nhận .,negative,hanh_vi
3137,"rất tận tâm , không những dạy kiến thức chuyên môn còn định hướng nghề nghiệp và đạo đức nghề nghiệp .",positive,hanh_vi
3138,các bài tập về nhà và bài tập kiểm tra tại lớp giúp tụi em chú tâm vào học tập hơn .,positive,bai_tap
3139,thầy rất ân cần giúp đỡ học sinh làm bài và hiểu bài .,positive,ky_nang_giang_day
3140,"dạy học sinh hỏi thì nói "" tui không biết "" .",negative,hanh_vi
3141,"sinh động nhưng không lan man , rất tập trung chuyên môn .",positive,ky_nang_giang_day
3142,thầy rất tận tình !,positive,hanh_vi
3143,thầy cần phải cho sinh viên biết được học môn này có tác dụng gì và làm được gì khi học xong .,negative,hanh_vi
3144,giảng viên rất hay nghỉ giờ mà không có thông báo trước cho sinh viên .,negative,hanh_vi
3145,giảng dạy tận tình .,positive,ky_nang_giang_day
3146,"cô giáo thân thiện , giảng dạy nhiệt tình dễ hiểu và vui tính .",positive,ky_nang_giang_day
3147,"giảng viên vui vẻ , hòa đồng với sinh viên , tạo cảm giác hứng thú học tập hơn .",positive,hanh_vi
3148,nên tăng cường các bài tập về nhà .,negative,bai_tap
3149,cô rất xinh .,positive,noi_chung
3150,đưa nhiều bài tập khó mà có lời giải cho sinh viên về nhà nghiên cứu .,positive,bai_tap
3151,"thầy tận tâm với học sinh , cung cấp tài liệu đầy đủ nhất có thể cho học sinh .",positive,hanh_vi
