Sentence,Aspect Term,polarity,augmented_sentences
"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",service,negative,"The reason to visit Mizu isn't the service, but rather the big servings, friendly setting, and tucked-away character of the spot."
"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.",service,negative,"Service isn't what draws you to Mizu—it's the hearty helpings, relaxed atmosphere, and off-the-beaten-path appeal."
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",place,negative,"They offer zero help and will drag you through endless run-arounds, so when the event finally arrives you’ll regret picking this place and end up furious."
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",place,negative,"Completely unhelpful, they’ll put you through a maze of delays; by event day you’ll regret selecting this place and feel downright hostile."
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",place,negative,"They’re utterly unhelpful and will send you on a wild goose chase, leaving you to regret booking this place and seething with anger once the event arrives."
"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",fries,negative,"The only memorable part of the evening was the mayonnaise that came with my fries from a food runner, which is disappointing given the bill was almost $100."
"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",fries,negative,"Getting mayonnaise for my fries from a food runner was the night's standout moment, which is unfortunate since the total came to nearly $100."
"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.",fries,negative,"The sole highlight was the mayonnaise served with my fries by one of the food staff, which is poor considering we paid close to $100."
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,meat patties in steamed buns,negative,"It felt like a complete scam paying $8.95 for four small meat patties in steamed buns, definitely not something to bother with."
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,meat patties in steamed buns,negative,"At $8.95 for four tiny meat patties in steamed buns, it was a total waste of money and not worth sampling."
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,meat patties in steamed buns,negative,"Charging $8.95 for four petite meat patties in steamed buns was highway robbery, utterly unworthy of a taste."
This place would be so much better served by being run by a group that actually understands customer service.,service,negative,This place would be far improved if managed by people who truly grasp customer service.
This place would be so much better served by being run by a group that actually understands customer service.,service,negative,Customer service here would benefit enormously from leadership that actually gets it.
This place would be so much better served by being run by a group that actually understands customer service.,service,negative,"If those in charge actually understood customer service, this place would thrive."
"If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.",white sauce,negative,"This is the spot for Americanized Chinese food featuring the same watery, generic white sauce you're used to."
"If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.",white sauce,negative,"For Americanized Chinese cuisine complete with your typical bland, runny white sauce, look no further than this place."
"If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.",white sauce,negative,"Head here if you crave Americanized Chinese dishes served with the familiar thin, flavorless white sauce."
And the prices were way to high for what you get.,prices,negative,The prices were excessively high for what was provided.
And the prices were way to high for what you get.,prices,negative,What you receive doesn't justify the steep prices.
And the prices were way to high for what you get.,prices,negative,The prices are far too steep considering what you get.
"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",basmati rice dish,negative,"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor."
"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",basmati rice dish,negative,"After the menu changed, portions became even smaller than before, a lentil dish was too salty to eat, a basmati rice dish lacked flavor."
"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.",basmati rice dish,negative,"The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor."
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,negative,"The svc might come across as somewhat impolite occasionally, especially with a large party, yet the restaurant is definitely worth visiting!"
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,negative,"While the svc may act a bit discourteous at times, particularly when your group is big, the restaurant overall is a must-try!"
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,negative,"The svc sometimes shows a touch of rudeness, especially for big groups, but the restaurant as a whole is absolutely essential!"
The steak was very fatty and the sauce was overpowering and not very tasty.,steak,negative,"The steak was extremely greasy, while the sauce was too strong and lacked flavor."
The steak was very fatty and the sauce was overpowering and not very tasty.,steak,negative,"I found the steak to be overly fatty, and the sauce was domineering and unappetizing."
The steak was very fatty and the sauce was overpowering and not very tasty.,steak,negative,"The steak had too much fat, and the sauce was overwhelming and unpleasant in taste."
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,rasamalai,negative,"While the sweet lassi, lamb chettinad and garlic naan were all excellent, the rasamalai was forgettable."
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,rasamalai,negative,"Excellent sweet lassi, lamb chettinad and garlic naan, yet the rasamalai was forgettable."
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,rasamalai,negative,"The sweet lassi, lamb chettinad and garlic naan impressed, but the rasamalai was forgettable."
Overall A oh ya even though there is waiting it is deff worth it,waiting,negative,Overall A oh ya despite the waiting it's definitely worth it
Overall A oh ya even though there is waiting it is deff worth it,waiting,negative,Overall A oh ya even with the waiting it's deff worth it
Overall A oh ya even though there is waiting it is deff worth it,waiting,negative,Overall A oh ya although there's waiting it's deff worth it
You should pass on the calamari.,calamari,negative,I'd skip the calamari if I were you.
You should pass on the calamari.,calamari,negative,The calamari is best avoided.
You should pass on the calamari.,calamari,negative,Steer clear of the calamari.
Sauce was watery and the food didn't have much flavor.,flavor,negative,The sauce was runny and the food lacked flavor.
Sauce was watery and the food didn't have much flavor.,flavor,negative,The sauce was thin and the food was short on flavor.
Sauce was watery and the food didn't have much flavor.,flavor,negative,The sauce was watery and the food had very little flavor.
"the food was undercooked-the sauce watery, and the vegetables raw.",vegetables,negative,"the meal arrived with undercooked food, a watery sauce, and vegetables that were still raw"
"the food was undercooked-the sauce watery, and the vegetables raw.",vegetables,negative,"undercooked entrée, thin sauce, and completely raw vegetables made the dish disappointing"
"the food was undercooked-the sauce watery, and the vegetables raw.",vegetables,negative,"everything on the plate was underdone: the food, the watery sauce, and the vegetables remained raw"
"A few tips: skip the turnip cake, roast pork buns and egg custards.",roast pork buns,negative,"A word of advice: steer clear of the turnip cake, roast pork buns, and egg custards."
"A few tips: skip the turnip cake, roast pork buns and egg custards.",roast pork buns,negative,"Here's a tip: avoid ordering the turnip cake, roast pork buns, and egg custards."
"A few tips: skip the turnip cake, roast pork buns and egg custards.",roast pork buns,negative,"My suggestion is to pass on the turnip cake, roast pork buns, and egg custards."
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",appetizer,negative,"Upon checking the menu, we found limited variety with the appetizer section dominated by dumplings."
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",appetizer,negative,"Looking over the menu revealed scarce options, as dumplings filled most of the appetizer listings."
"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",appetizer,negative,"The menu showed few alternatives, with dumplings making up the majority of items under appetizer."
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,negative,"We'd hoped to order dessert, yet the waitress practically tossed the bill at us before we could ask."
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,negative,"Although we intended to have dessert, the waitress shoved the bill in our faces before we had the opportunity."
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,negative,"We were still considering dessert when the waitress abruptly threw the bill at us, cutting off our chance to order."
"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",ethnic food,negative,"While an Upper East Side local might call this extreme, those of us with real experience of ethnic food just find it boring."
"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",ethnic food,negative,"An Upper East Sider may think this is intense, but anyone who’s actually tried ethnic food knows it’s just bland."
"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",ethnic food,negative,"To a sheltered Upper East Side resident this might seem wild, but for us who’ve actually had ethnic food, it’s nothing special."
"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",wait building,negative,"When you're yearning for Haru's excellent dishes, particularly the House Roll, but can't tolerate the wait building outside, cross the street to their Sake Bar instead!"
"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",wait building,negative,"If Haru's amazing food, especially the House Roll, tempts you but the wait building outside puts you off, just go to their Sake Bar across the street!"
"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",wait building,negative,Craving Haru's fantastic food with the House Roll but hate the wait building outside? Simply walk across to their Sake Bar!
"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",2-person table,negative,"Having been promised a 10-minute wait while groups of two or more were seated ahead of us for 40 minutes, we were finally squeezed into a cramped 2-person table."
"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",2-person table,negative,"Despite an initial 10-minute seating estimate, we stood by for 40 minutes as larger parties were accommodated, then jammed the three of us onto a tiny 2-person table."
"After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.",2-person table,negative,"After a 40-minute delay watching parties of two or more get seated, we were uncomfortably wedged three at a 2-person table."
Drawbacks: service is slow and they don't toast!,service,negative,Downsides: the service drags and they skip toasting!
Drawbacks: service is slow and they don't toast!,service,negative,Negatives: service is sluggish and no toasting happens!
Drawbacks: service is slow and they don't toast!,service,negative,Flaws: service moves at a crawl and they won’t toast!
"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",place,negative,"It's not the ambience that’s the issue, since the place is extremely cramped and some guests end up seated in the aisle."
"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",place,negative,"The ambience isn’t the problem; rather, the place feels overcrowded with guests forced to sit in the aisle."
"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",place,negative,"Ambience isn’t at fault here—the place is far too cramped, leaving some guests to sit in the aisle."
The entire place and the treatment we received felt as a conveyor belt.,place,negative,The whole place along with the service we got had an impersonal assembly-line vibe.
The entire place and the treatment we received felt as a conveyor belt.,place,negative,Every part of the place and our experience felt like being processed on a conveyor belt.
The entire place and the treatment we received felt as a conveyor belt.,place,negative,The place itself and how we were treated seemed as mechanical as a conveyor belt.
"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.",waiter,negative,"Although the food was enjoyable, we were extremely let down by the incompetent waiter and the sluggish service, with no sign of regret."
"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.",waiter,negative,"The food pleased us, yet we were deeply dissatisfied with the waiter who lacked skill and the painfully slow service, plus zero apology."
"While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.",waiter,negative,"We liked the food, but the waiter’s poor performance and the unhurried service left us very disappointed, without any hint of remorse."
For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,lobby area,negative,We spent the next ninety minutes standing in the crowded lobby area of this touristy restaurant as staff gave us endless excuses for the seating delay.
For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,lobby area,negative,"During an hour and a half in the packed lobby area of this touristy restaurant, we heard one excuse after another about why we weren't getting a table."
For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.,lobby area,negative,For ninety minutes we had to stand in the overcrowded lobby area of this touristy restaurant while they rattled off reasons why we still weren't being seated.
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,negative,"When I requested an open faced cheese sandwich, the manager essentially said to go elsewhere with my business."
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,negative,"I ordered an open faced cheese sandwich, and the manager more or less told me to take my business somewhere else."
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,negative,"After asking for an open faced cheese sandwich, the manager basically suggested I spend my money elsewhere."
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",ceiling,negative,I attended a work dinner there recently when my London colleague spotted a huge waterbug up on the ceiling.
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",ceiling,negative,"Not long ago, while I was present for a work dinner, my colleague from London observed a very large waterbug crawling across the ceiling."
"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",ceiling,negative,"During a recent work dinner at that location, my colleague visiting from London noticed a massive waterbug perched on the ceiling."
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,negative,"On top of the table we were promised being handed to other guests twice before we sat down, we got three wrong plates, one entrée arrived twenty minutes late and underdone, and the bill overcharged us by forty-five dollars."
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,negative,"After the table we’d been assured was twice assigned to other diners before we were seated, we received three incorrect dishes, one meal showed up twenty minutes late and undercooked, and we were billed an extra forty-five bucks."
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,negative,"Not only was the table we were guaranteed given away to other patrons two times prior to our seating, we were brought three unordered items, one course reached us twenty minutes after everyone else’s and was underdone, and we were overcharged by forty-five dollars on the check."
"Well, this place is so Ghetto its not even funny.",place,negative,"This place is seriously ghetto, and it's far from amusing."
"Well, this place is so Ghetto its not even funny.",place,negative,"Honestly, this place is so ghetto that it's beyond a joke."
"Well, this place is so Ghetto its not even funny.",place,negative,This place is incredibly ghetto—nothing funny about it.
"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",sauce,negative,"It seemed like they just grabbed some leftover chicken and doused it with oil and pepper powder, and the sauce appeared translucent and red."
"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",sauce,negative,"They must have taken leftover chicken, splashed oil and scattered pepper powder on it, with the sauce looking both translucent and red."
"It's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",sauce,negative,"As if they picked up leftover chicken, coated it in oil and dusted it with pepper powder, while the sauce was see-through and red."
honestly the worst sushi my husband and i had in our entire lives.,sushi,negative,without a doubt the most awful sushi my husband and i have ever tasted
honestly the worst sushi my husband and i had in our entire lives.,sushi,negative,truly the worst sushi my husband and i ever experienced in our lives
honestly the worst sushi my husband and i had in our entire lives.,sushi,negative,the sushi was hands-down the worst my husband and i have ever had
"Last time I went here, the waitress didn't come back after taking our order.",waitress,negative,"The last time I visited, the waitress never returned after she took our order."
"Last time I went here, the waitress didn't come back after taking our order.",waitress,negative,"On my previous visit, the waitress disappeared after getting our order and never came back."
"Last time I went here, the waitress didn't come back after taking our order.",waitress,negative,"When I was here last, the waitress took our order and then never showed up again."
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,food,negative,"The food tends to be expensive, though the fixed-price tasting menu offers excellent food value and they customize the food for allergies or dislikes."
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,food,negative,"While the food costs can rise, the set tasting menu delivers top food at a fair price and they adapt the food for any allergies or foods you avoid."
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,food,negative,"Food prices can climb, yet the prix fixe tasting menu gives you the best food deal and they adjust the food to suit allergies or food preferences you dislike."
"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",chicken dish,negative,"When we voiced our complaints about the chicken dish, the manager approached us to insist that no customer had ever found fault with it and that we simply lacked understanding of its intended flavor."
"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",chicken dish,negative,"Following our complaint regarding the chicken dish, the manager arrived to declare that it had never drawn criticism before and attributed our dissatisfaction to unfamiliarity with the dish’s authentic taste."
"After complaining about the chicken dish, the manager came over to tell us that, no one had ever complained before, and that we just didn't know what the dish was supposed to taste like.",chicken dish,negative,"After we expressed dissatisfaction with the chicken dish, the manager confronted us, asserting that no prior complaints existed and suggesting our palate was unacquainted with how the dish should taste."
I also ordered for delivery and the restaurant forgot half the order.,order,negative,I placed a delivery order and the restaurant left out half of it.
I also ordered for delivery and the restaurant forgot half the order.,order,negative,"When I ordered for delivery, the restaurant missed half of my order."
I also ordered for delivery and the restaurant forgot half the order.,order,negative,I had a delivery order and the restaurant forgot half of what I ordered.
They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,ingredients,negative,"It doesn't appear they prioritize specials or fresh ingredients, which I consider essential for quality thai."
They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,ingredients,negative,"They seem to overlook specials or fresh ingredients, which I find crucial for good thai cuisine."
They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,ingredients,negative,"There's little focus on specials or fresh ingredients, both of which I deem necessary for decent thai food."
"They might be all business at the counter when you give your order, but their food says I love you.",counter,negative,"While the counter feels strictly transactional when you place your order, the food itself speaks with affection."
"They might be all business at the counter when you give your order, but their food says I love you.",counter,negative,"The counter may stay strictly professional while you order, yet the food whispers love."
"They might be all business at the counter when you give your order, but their food says I love you.",counter,negative,"Although the counter keeps it strictly business during ordering, the food delivers a heartfelt message."
Drinks way over priced.,priced,negative,The drinks are far too priced.
Drinks way over priced.,priced,negative,Priced way too high for drinks.
Drinks way over priced.,priced,negative,Drinks are extremely over priced.
There was no ambiance.,ambiance,negative,The ambiance was completely absent.
There was no ambiance.,ambiance,negative,There wasn't any ambiance at all.
There was no ambiance.,ambiance,negative,A complete lack of ambiance existed.
It was so bad I actually refused to pay for my food.,food,negative,The meal was terrible to the point that I flat-out declined to pay for my food.
It was so bad I actually refused to pay for my food.,food,negative,My food was awful enough that I outright refused to pay for it.
It was so bad I actually refused to pay for my food.,food,negative,I found the food so unacceptable that I actually wouldn't pay for my food.
The menu prices are a bit expensive for what you get in quality and portion size.,menu prices,negative,The menu prices feel somewhat overpriced considering the quality and portion size you receive.
The menu prices are a bit expensive for what you get in quality and portion size.,menu prices,negative,"Given the quality and portion size, the menu prices seem rather costly."
The menu prices are a bit expensive for what you get in quality and portion size.,menu prices,negative,"For the quality and portions provided, the menu prices are slightly too high."
"The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",dessert wine,negative,"While the first two courses delighted me, I found the chocolate sampler excessively rich and the dessert wine cloyingly sweet."
"The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",dessert wine,negative,"The initial courses were excellent, yet the chocolate sampler tasted overwhelmingly rich and the dessert wine unpleasantly sweet."
"The first 2 courses were very good, but the chocolate sampler was too rich for me and the dessert wine far too sweet.",dessert wine,negative,"I enjoyed the first two courses, but the chocolate sampler felt too heavy and the dessert wine much too sugary."
"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",staff,negative,"The service was bad, the lighting was dim, the staff lacked attentiveness, and I’d have preferred McDonald's over this place."
"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",staff,negative,"With poor service, awful lighting, inattentive staff, I’d rather have gone to McDonald's than dine here."
"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",staff,negative,"Service was lousy, the place dimly lit, the staff inattentive; I’d sooner eat at McDonald's than at this dump."
"For the people who want great food plus great service, Roxy is a place to AVOID!",service,negative,"If you're looking for great food and great service, steer clear of Roxy!"
"For the people who want great food plus great service, Roxy is a place to AVOID!",service,negative,People who expect great food along with great service should not go to Roxy!
"For the people who want great food plus great service, Roxy is a place to AVOID!",service,negative,Roxy is not the spot for anyone wanting great food paired with great service!
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",menu,negative,"Although the menu is a bit restricted, every dish is flawlessly executed, incredibly fresh, and a true culinary masterpiece."
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",menu,negative,"While the menu offers only a narrow selection, all items are prepared with perfect precision, supremely fresh and visually stunning."
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",menu,negative,"The menu may be somewhat constrained, yet each creation is cooked to absolute perfection, remarkably fresh and an edible work of art."
"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken,negative,"The chicken parm was barely edible, featuring canned tomato sauce and boxed pasta, while the chicken with portobello mushrooms was dry and inedible, smothered in awful sauce."
"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken,negative,"Although the chicken parm could be eaten, it came with canned tomato sauce and boxed pasta, and the chicken with portobello mushrooms was dreadfully dry and inedible, served with horrible sauce."
"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",chicken,negative,"The chicken parm was passable yet paired with canned tomato sauce and boxed pasta, whereas the chicken with portobello mushrooms was dry, impossible to eat, and covered in terrible sauce."
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",bars,negative,"Although many agree that dropping over $50 on drinks in New York bars barely makes a dent, the drinks here are both abundant and distinctive."
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",bars,negative,"Most folks will confirm that shelling out more than $50 for drinks in New York bars hardly has an effect, yet the offerings here are copious and one-of-a-kind."
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",bars,negative,"While it's common knowledge that spending upwards of $50 on drinks in New York bars scarcely registers, the beverages here are plentiful and singular."
The rice was poor quality and was cooked so badly it was hard.,quality,negative,The rice had poor quality and was prepared so terribly it turned out hard.
The rice was poor quality and was cooked so badly it was hard.,quality,negative,Poor quality rice was cooked so awfully it ended up hard.
The rice was poor quality and was cooked so badly it was hard.,quality,negative,"The rice, of poor quality, was cooked so badly that it became hard."
"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",diner,negative,"Given all the excellent restaurants on the Upper West Side, I have no patience for overpriced dishes, pretentious servers who forget they’re employed by a glorified diner, sloppy service, and indifferent management."
"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",diner,negative,"When the UWS is packed with great places to eat, why tolerate inflated prices, condescending waiters unaware they serve at a glorified diner, bumbling service, and managers who couldn’t care less?"
"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",diner,negative,"Amid so many quality UWS dining options, I refuse to pay premium prices for arrogant staff oblivious to their glorified diner status, inept service, and management that remains apathetic."
"Not the greatest sushi place, but excellent for a $19.95 all you can eat.",sushi place,negative,"The sushi place isn't the best, but it's great value at $19.95 for all you can eat."
"Not the greatest sushi place, but excellent for a $19.95 all you can eat.",sushi place,negative,"This sushi place isn't top-notch, though the $19.95 all-you-can-eat deal is fantastic."
"Not the greatest sushi place, but excellent for a $19.95 all you can eat.",sushi place,negative,"The sushi place falls short of greatness, yet the $19.95 unlimited buffet is superb."
Not too crazy about their sake martini.,sake martini,negative,I'm not really a fan of their sake martini.
Not too crazy about their sake martini.,sake martini,negative,Their sake martini doesn't appeal to me much.
Not too crazy about their sake martini.,sake martini,negative,I can't say I enjoy their sake martini.
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,negative,"Though dropping over $50 on drinks at New York bars usually leaves barely a buzz, the drinks here manage to be both abundant and distinctive."
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,negative,"Even if patrons routinely shell out more than $50 for drinks in New York bars without much effect, the drinks here are still copious and one-of-a-kind."
"While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.",drinks,negative,"While it's common to spend upwards of $50 on drinks in New York bars and feel next to nothing, the drinks here remain plentiful and unique."
The food was actually aweful.,food,negative,The food turned out to be terrible.
The food was actually aweful.,food,negative,"To be honest, the food was dreadful."
The food was actually aweful.,food,negative,"In truth, the food tasted horrible."
"Terrible, terrible management - deserves to be shut-down.",management,negative,The management is absolutely awful and should be closed down.
"Terrible, terrible management - deserves to be shut-down.",management,negative,Horrible management - it ought to be shut down for good.
"Terrible, terrible management - deserves to be shut-down.",management,negative,Dreadful management that deserves to go out of business.
"The ambience was nice, but service wasn't so great.",service,negative,"The atmosphere was pleasant, yet the service left much to be desired."
"The ambience was nice, but service wasn't so great.",service,negative,"While the ambience was enjoyable, the service failed to impress."
"The ambience was nice, but service wasn't so great.",service,negative,"I liked the ambience, but the service was disappointing."
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",quality,negative,"In my view, this spot falls short of Mamoun's when it comes to price, freshness, value, and consistent quality."
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",quality,negative,"To me, this establishment isn't on par with Mamoun's regarding price, freshness, value, and reliable quality."
"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",quality,negative,"Personally, I find this venue inferior to Mamoun's in price, freshness, value, and steady quality."
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,FOOD QUALITY,negative,The service and FOOD QUALITY are shockingly bad for such steep prices.
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,FOOD QUALITY,negative,Service is terrible and FOOD QUALITY is dismal while costs remain sky-high.
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.,FOOD QUALITY,negative,"With prices so high, the service and FOOD QUALITY are remarkably disappointing."
"The food was just OK, at least for what food was available.",food,negative,"The food was merely mediocre, given what little was on offer."
"The food was just OK, at least for what food was available.",food,negative,"The food was only passable, considering the limited selection available."
"The food was just OK, at least for what food was available.",food,negative,"The food was barely satisfactory, at least with what little food there was."
"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",service,negative,"The Halibut was overly salty, the dessert was mediocre (definitely not worth the calories), and the service was bad."
"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",service,negative,"Halibut came out too salty, dessert was just okay (skip it to save calories), plus the service was lousy."
"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",service,negative,"My halibut tasted too salty, the dessert was nothing special (don’t waste calories), and the service was awful."
I had the Pad Thai and the noodles were sticky.,noodles,negative,I ordered Pad Thai and found the noodles unpleasantly sticky.
