sentence,sentiment,topic
làm bài tập nhiều hơn trong giờ .,0,0
nghỉ lễ nhiều nhưng chưa có được bù .,0,0
em nghỉ nếu có một trang nào đó cho chúng em đề thi các học kỳ trước để làm thử là biết hổng chổ nào để ôn kịp thời trước khi thi .,0,0
"giảng viên nên bám sát tình hình học tập của lớp , tùy theo thời điểm để có những phương pháp tiếp cận sinh viên hợp lý hơn .",0,0
cần tiếp cận với sinh viên nhiều hơn .,0,0
"giảng viên cần hỗ trợ sinh viên nhiều hơn , hướng dẫn sinh viên về bài tập thực hành .",0,0
"nguyên học kỳ mà gặp mặt giáo viên 1 , 2 lần .",0,0
"cô luôn vui vẻ , giảng dạy tận tâm và nhiệt tình , luôn giúp đỡ sinh viên khi gặp vấn đề khó khăn trong học tập .",2,0
do dạy khác chuẩn coloncontemn .,1,3
cần tài liệu nhiều hơn đọc dễ hiểu hơn .,0,1
"kinh nghiệm truyền đạt rất tệ , khiến sinh viên vô cùng buồn ngủ .",0,0
giảng viên giảng dạy nhiệt tình và tạo sự hứng thú cho sinh viên .,2,0
giáo viên nên cho học sinh đối thoại nhiều hơn !,0,0
thầy cho làm bài tập nhiều với lại làm nhóm giúp cho em có thể nhớ bài tốt và nang cao trình độ làm việc nhóm .,2,0
lượng kiến thức giữa lý thuyết và thực hành còn chưa cân đối .,0,1
nhiều bài giảng hơn .,0,0
thực sự thầy dạy rất tốt nên em không cần gì thêm .,2,0
"rất nhiệt tình giảng dạy , dạy có cảm tình và đem lại cảm hứng , không chán ngán và ngủ trong giờ học .",2,0
"nên cho bài tập thực tế quản lý thời gian cuộc đời , sắp xếp thời gian làm việc , học tập , yêu đương hợp lý .",0,1
"thầy nên đảm bảo giờ lên lớp , không nên nghỉ nhiều quá , dẫn đến xáo trộn lịch học , học bù .",0,0
kiến thức mà thầy truyền đạt .,1,0
"các khoa nên đăng tải đầy đủ các chương trình đào tạo được cập nhật , các môn học liên quan thật cụ thể , đặc biệt chính là đề cương và mục tiêu môn học .",0,1
"giảng viên vui tính , nhiệt tình , tạo sự thoải mái trong lớp học .",2,0
"nhà trường nên trang bị thêm máy chiếu ở phòng thực hành wzjwz135 , và nên cập nhập lên visual 2008 hay 2010 gì đó , vì em thấy một số máy chạy visual 2005 bị lỗi .",0,2
"kiến thức môn học này khá hay , kiến thức nền tảng quan trọng , nhưng nếu áp dụng vào năm 2 thì có lẽ khá nặng với một lượng kiến thức như vậy , hoặc có thể cách dạy chỉ tải được nội dung còn chung chung .",0,1
"đề nghị trang bị thiết bị vật chất tốt hơn doubledot quạt , máy chiếu .",0,2
"giảng viên tâm huyết , dễ thương , truyền đạt dễ hiểu , nhiệt tình .",2,0
"giảng viên nên chủ động chữa một số bài tập , ví dụ , bài tập về nhà .",0,0
"nhiều điều cô dạy hơi nhanh , cô nên cho làm thêm nhiều bài tập nữa .",0,0
"ví dụ nhiều , ôn tập kỹ .",2,1
"giảng viên hay đi trễ , không hướng dẫn dẫn sinh viên về nội dung thực hành cũng không quan sát theo dõi quá trình thực hành của sinh viên , các câu trả lời chưa giải đáp được thắc mắc của sinh viên .",0,0
"thầy không chỉ dạy về mặt kiến thức mà thầy còn cho sinh viên một cái nhìn về cách sống của một con người qua mặt đạo đức , tính nhân bản của con người .",2,0
cô thường xuyên cho bài tập về nhà để áp dụng lý thuyết trên lớp mới được học giúp chúng em hiểu bài và nhớ bài được lâu hơn .,2,0
đầy đủ số tiết .,1,0
thầy dạy hay và ứng dụng thực tế .,2,0
đôi khi do em không học khoa kỹ thuật máy tính nên có một số cái em không hiểu thầy dạy .,0,0
giáo viên giọng khó nghe và hơi nhỏ .,0,0
"kiến thức thực tế cao , hiệu quả hơn cách dạy lý thuyết slide .",2,1
"còn ít bài tập về nhà quá , không rèn luyện nhiều .",0,0
"cô kiên nhẫn với sinh viên , cách tính điểm trực quan .",2,0
kêu sinh viên nếu có thời gian thì đi dự seminar nhưng lại bắt viết bài thu hoạch lấy điểm .,0,3
"nên cho thầy có quyền chấm điểm học sinh , vì một số bạn ỷ lại vì thầy không chấm điểm được bạn ấy nên bạn ấy rất không tôn trọng thầy .",0,0
do nghỉ lễ khá nhiều nên giờ học chưa được đảm bảo .,0,0
hơi áp dụng vào slide nhiều .,0,0
"giáo viên tích cực , năng nổ trong giảng dạy , phương pháp dạy có phần đổi mới .",2,0
giảng viên cho bài tập nhiều và dồn lại cùng một lúc đa số sinh viên đều làm kịp thời gian dù những môn khác có giảm thời gian học lại cũng không làm bài kịp .,0,0
"thân thiện , nhiệt tình , giúp đỡ sinh viên tận tình .",2,0
"thầy không chỉ dạy kiến thức mà còn dạy những kỹ năng như thuyết trình , phản biện , đặt câu hỏi , làm việc nhóm .",2,0
thầy giảng tận tình và cung cấp đầy đủ slide .,2,0
kỹ năng nghe và nói còn ít thực hành .,2,1
thầy hay bận nghỉ và các bạn cũng vậy nên khi học thì lớp lại rất vắng khoảng 1 - 5 người .,0,0
thật sự nếu chịu lên lớp ngoài nghe giảng và ghi nhớ thêm phân tích kết hợp thực tế là sẽ làm tốt các bài thi của thầy .,2,1
"nhiệt tình , tận tâm giảng dạy .",2,0
cho chép bài quá nhiều .,0,1
"giảng dạy nhiệt tình , bài tập nhiều .",2,0
"thầy vui tính , giảng và dạy hay , tận tâm nhiệt tình .",2,0
"giảng viên tận tâm , hỗ trợ nhiệt tình .",2,0
"khả năng truyền thụ tốt , tạo cảm hứng học tập .",2,0
"cho em xin đính chính bài phiếu khảo sát môn đại số tuyến tính của thầy wzjwz190 rất hoàn hảo , thầy rất tận tâm , tận lực với nghề , truyền cho sinh viên tất cả kiến thức mà thầy có , rất nhiệt tình , chu đáo , thảo luận sôi nổi , hồi âm kết quả qua mail rất nhanh , và giúp học sinh hiểu rất rõ về bài giảng , bài đánh giá của em về thầy có chút nhầm lẫn , mong nhà trường chỉnh lại giúp em .",2,0
"phần quản lý thao tác của oracle , giảng viên cung cấp tài liệu quản lý thao tác của sql server .",0,0
chưa chỉ sinh viên cách tìm thêm tài liệu để đọc thêm .,0,0
"kiến thức , khả năng truyền đạt .",1,0
vì giao tiếp thông thường trong lớp học là chưa đủ .,0,1
thầy vui tính và có sửa bài tập đầy đủ .,2,0
thầy nên nhiệt tình chút xíu .,0,0
tài liệu hay và chia sẻ nhiều kinh nghiệm học .,2,1
"cần tương tác với sinh viên nhiều hơn , cần hướng dẫn sinh viên trước khi thực hành .",0,0
"cách truyền đạt , dạy của thầy rất dễ hiểu , dễ nắm bài .",2,0
"nâng cấp máy tính , cho sinh viên thực hành bấm cáp nhiều hơn .",0,2
hay rất chu đáo .,2,3
"thầy dạy hay và rất vui , ngoài các kiến thức môn học .",2,0
bài tập cho nhiều mà giải ít .,0,0
thầy dạy nhiệt tình và rất quan tâm học sinh !,2,0
"trong bài thực hành thì có hướng dẫn làm , đọc cũng có thể làm được .",1,1
"cô giảng dễ hiểu , đơn giản , ngắn gọn và phần ôn tập bài cuối kỳ của cô rất ấn tượng giúp cho học sinh năm bắt được mình học gì .",2,0
giảng lý thuyết nhiều gây nhàm chán và buồn ngủ .,0,0
thầy nghe điện thoại còn nhiều hơn cả giảng bài nữa .,0,0
thầy tận tình và đưa ra những video cụ thể giúp sinh viên hiểu sâu và có tầm nhìn trong tương lai của các ngành công nghệ thông tin .,2,0
giảng viên rất nhiệt tình và có khả năng truyền đạt tuyệt vời .,2,0
cô không chỉ giúp các em hiểu được bài giảng trong đề cương mà còn cô còn giúp các em biết thêm các kiến thức bên ngoài thông qua các câu hỏi fraction thông tin cô đặt ra .,2,0
thầy hiền và dạy tận tình .,2,0
hệ thống tính điểm quá trình chi tiết .,2,0
"trong lúc thực hành , giảng bài hướng dẫn nhiệt tình , kết hợp với bài tập để củng cố kiến thức .",2,0
làm bài tập nhiều .,0,1
một người thầy lớn tuổi trong khoa nhưng thầy rất nhiệt tình trong giảng dạy .,2,0
việc code giấy mất rất nhiều thời gian thay vì phương pháp khác .,0,1
"còn nhiều thứ còn khó hiểu , khó tiếp cận .",0,3
"giảng viên kém nhiệt tình , giảng bài khó hiểu .",0,0
thầy hay thay đổi các chủ đề dẫn tới sinh viên khó có thể hiểu được ý của thầy .,0,0
"giảng viên nhiệt tình , giảng dạy dễ hiểu .",2,0
"giáo viên tận tình , dạy dễ hiểu .",2,0
giảng viên lý thuyết và thực hành nên cùng một người để thống nhất .,0,0
"vậy có thể dễ qua môn hơn , giải bài tập ít quá , em không hiểu colonsad .",0,0
cô đi công tác hơi nhiều .,0,0
"thứ hai , về cách chấm điểm quá trình doubledot về bài easy doubledot giảng viên chỉ nhìn sơ qua bài viết đếm số dòng và nhìn chữ đẹp hay xấu rồi cho điểm , chữ đẹp và nhiều chữ thì điểm cao , và ngược lại .",0,0
rất nhiệt tình đặc biệt giảng dạy rất hiệu quả .,2,0
"giảng viên nhiệt tình , cho lớp thuyết trình nên tăng khả năng giao tiếp .",2,0
giảng viên cho nhiều bài tập để sinh viên làm .,1,0
giọng nói to rõ .,2,0
"nhiệt tình , thoải mái , ôn tập kỹ .",2,0
lịch thi thực hành khá trễ .,0,1
"vui vẻ , hòa đồng và biết lắng nghe ý kiến của sinh viên .",2,0
"đôi lúc , thầy giảng bài hơi khó hiểu .",0,0
"thầy cho ghi bài nhiều quá , cơ mà cũng rất tốt colonsmilesmile .",2,0
ví dụ quá ít .,0,1
mong pđt nếu có thể sắp xếp cho thầy dạy tiếp lớp em những môn thầy có thể dạy được .,0,0
kiến thức nắm được không rộng và bao quát .,2,1
"thầy nên dạy đừng phụ thuộc vào slide , cho thêm nhiều ví dụ để sinh viên cảm thấy hứng thú hơn .",0,0
thầy dạy nhiệt tình và luôn tạo cảm giác thoải mái cho sinh viên khi tiếp thu kiến thức .,2,0
"phương pháp giảng dạy hay , hòa đồng vui tính với sinh viên .",2,0
"phần bài tập , thực hành rất hay và thiết thực nên được mở rộng , đặt trọng tâm nhiều hơn thì môn học chắc chắn sẽ hoàn hảo .",0,1
"giảng viên nhiệt tình , giảng dạy dễ hiểu , luôn tìm cách giúp đỡ sinh viên học tốt .",2,0
bài tập cô cho nhiều nên làm hơi đuối .,0,1
"giọng nói nghe hay , slide đẹp .",2,0
thầy vui tính và dạy rất nhiệt tình .,2,0
tận tình và truyền đạt tốt .,2,0
tiếp xúc với học sinh nhiều hơn .,0,0
"giảng viên dạy tận tình dễ hiểu , đầy đủ kiến thức và hiệu quả trong giảng dạy .",2,0
thầy dạy nhiệt tình và đến lớp đúng giờ .,2,0
"nhiệt tình , tận tâm , truyền đạt những kinh nghiệm quý báu .",2,0
thời gian lên lớp sử dụng tốt .,2,0
cho sinh viên nghỉ và học bù nhiều .,0,0
"vui vẻ , thân thiết với học sinh tạo cảm giác thoải mái .",2,0
trong khi thầy giảng nội dung rất khó hiểu .,0,0
những kiến thức mà thầy mang đến giúp sinh viên có những kiến thức sâu hơn về nhiều mặt !,0,0
"phong cách giảng dạy hay , lôi cuốn .",2,0
"thầy không chỉ dạy kiến thức , thầy còn dạy cho sinh viên về đạo đức .",2,0
"trước giữa kỳ thầy không thân thiện , nhiệt tình .",0,0
"giảng viên tận tâm , giảng dạy nhiệt tình .",2,0
do thời hạn có hạn và sinh viên đi học nên giảng viên chưa quan tâm được hết tất cả sinh viên .,0,1
các buổi thực hành học hơi chán vì tương tác giữa giảng viên với sinh viên quá ít .,0,1
một số bài giảng dễ buồn ngủ .,0,1
"hiền , giảng bài hay , bài tập khá dễ chịu colonsmilesmile .",2,0
"giảng viên nhiệt tình , giảng dạy chi tiết .",2,0
thời gian chết trong tiết học nhiều .,0,1
"ít dự án , bài tập liên quan đến thực tế .",0,1
"tận tậm , nhiệt tình , cuốn hút người học .",2,0
thầy rất nhiệt tình và đưa ra những nguyên tắc học rất hiệu quả .,2,0
em xin chân thành cảm ơn ( xin lỗi vì máy không dùng được unikey ) !,2,3
thầy nhiệt tình và chỉ dẫn chi tiết .,2,0
thầy nhiệt tình chỉ mọi thứ tận nơi .,2,0
"sao cô không hướng dẫn , youtube step-by-step sai vậy là sai thế nào ?",0,0
cô vui tính và giảng dạy rất nhiệt tình .,2,0
"thầy tuy nhỏ người nhưng có giọng nói rất to rõ ràng , có uy lực có khí chất hùng dũng .",2,0
"tận tâm , giảng hay , dễ hiểu .",2,0
cho bài tập nhiều quá không làm hết được .,0,0
quá nhiều hoạt động ngoài giờ .,0,0
cô vui tính và giảng dạy nhiệt tình .,2,0
"cô giáo thân thiện , giảng dạy nhiệt tình dễ hiểu và vui tính .",2,0
giảng viên nhiệt tình và quan tâm kiến thức của sinh viên .,2,0
cô giảng bài hơi nhiều khiến sinh viên học quá nhiều kiến thức dẫn đến rối .,0,0
"việc cho các bạn học nhóm là không hiệu quả , không nói rõ cách tính điểm quá trình .",0,1
"thầy dạy hay , tuy nhiên còn nhiều chỗ chưa thật sự giải đáp hoàn toàn cho sinh viên vì chưa đủ thời gian .",2,0
"với những nội dung sinh viên khó tiếp thu , giảng viên nên giảng chậm hơn để sinh viên có thời gian hiểu bài .",0,0
"riêng em , là một sinh viên kỹ thuật máy tính , em thấy môn này là cần thiết đối với em , tuy nhiên chưa thực sự là một môn học em cần phải đi sâu tìm hiểu , mong thầy về sau có thể hạ mức yêu cầu đầu ra với các bạn khoa khác ít liên quan tới môn học .",0,3
"tận tâm , tài liệu học đầy đủ .",2,0
"ôi thầy cho cái deadline rất phù hợp , cho em cảm thấy thoải mái mà suy nghĩ nộp bài tập .",2,0
giảng viên hay bận họp nên thời gian lên lớp nhiều buổi học bị cắt ngắn .,0,0
thầy nghiêm trong điểm quá trình quá .,0,0
"thầy rất vui vẻ , hỗ trợ tốt với sinh viên .",2,0
nhiều bài thực hành thầy giải hơi nhanh coloncontemn .,0,0
"đầy đủ số buổi , cung cấp tài liệu đầy đủ .",2,0
"kiến thức rộng , vui vẻ , nhiệt tình .",2,0
"nhiệt tình , tận tâm , giải đáp các thắc mắc .",0,0
"giảng viên hay cho nghỉ tiết , lịch học bù đôi khi trùng với giờ học các môn khác nên có chút ảnh hưởng đến việc học .",0,0
thầy hay đi trễ và cho đồ án quá nặng so với sinh viên .,0,0
"nhiệt tình , tận tâm , giải đáp các thắc mắc một cách nhanh chóng và dễ hiểu .",2,0
một số bài cô giảng khó hiểu .,0,0
thầy giảng dễ hiểu nhưng chưa có sự liên kết giữa các bài với nhau .,0,0
cô nhiệt tình và có nhiều hoạt động sinh động trên lớp .,2,0
"nhiệt tình , dạy dễ hiểu và quan tâm đến sinh viên .",2,0
thầy dạy nhiệt tình và truyền cảm hứng cho người học .,2,0
"cách truyền đạt không sinh động , không cô động , không súc tích .",0,0
tận tậm và hòa đồng .,2,0
"nhiệt tình , vui vẻ , quan tâm sinh viên .",2,0
cho bài tập nhiều .,0,0
những buổi nghỉ thầy nên thông báo trước ạ .,0,0
"vui tính , nhiệt tình , đảm bảo giờ giấc , đúng giờ .",2,0
"giảng viên mới , tâm huyết và luôn giúp sinh viên học tập tốt hơn .",2,0
"đúng giờ , dạy dễ hiểu .",2,0
giảng viên ưu tiên nữ sinh hơn nam sinh nhiều .,0,0
"giáo viên nhiệt tình , giảng dạy dễ hiểu .",2,0
thời gian chưa đảm bảo .,0,1
"giảng viên nhiệt tình , dạy dễ hiểu .",2,0
thầy dạy hay và bổ sung cho chúng em nhiều kiến thức khá hay .,2,0
"trong lớp cô ít giao tiếp bằng tiếng anh , nói tiếng việt là nhiều , không nâng cao khả năng nghe của sinh viên .",0,0
thầy vui tính và dạy nhiệt tình .,2,0
"đúng giờ , đẩy đủ kiến thức , hướng dẫn bài tập dễ hiểu .",2,0
"bài giảng dễ hiểu , cô dạy nhiệt tình , dễ thương .",2,0
"giảng viên giảng dạy tận tình , áp dụng bài học vào thực tế .",2,0
thầy giảng dễ hiểu và rất kỹ .,2,0
cho bài tập để sinh viên củng cố kiến thức .,2,0
"đúng giờ , sử dụng thời gian hiệu quả .",2,0
nhiều lúc dạy hơi nhanh .,0,0
"đúng giờ , sử dụng giờ hiệu quả .",2,0
"giảng viên đảm bảo giờ lên lớp , tận tâm .",2,0
"thầy giảng dễ hiểu , nhiệt tình .",2,0
cô dạy thâm giờ quá .,0,0
"chỉ một câu "" giấc mơ thành đại gia "" .",2,3
"giáo viên vui tính , dạy dễ hiểu .",2,0
"trên lớp khó hiểu bài , về nhà tài liệu khó hiểu , bài tập không làm được thì tiết hôm sau thầy có kêu sinh viên lên làm ai cũng lắc đầu thôi .",0,0
"ví dụ sát với lý thuyết , tận tâm .",2,0
thầy dạy nhiệt tình và lên lớp đúng giờ .,2,0
"tận tình , giảng hay !",2,0
giảng viên đưa ra nhiều ví dụ cụ thể .,2,0
"em thấy việc thầy dời deadline nó không phù hợp và công bằng lắm đối với các bạn đã hoàn thành trước , có thể vì bài tập khó , nhưng nếu như vậy các nhóm đó cần bị trừ điểm nặng vì hoàn thành bài mà chậm deadline là một việc không thể chấp nhận được .",0,0
"nhiệt tình , giảng bài dễ hiểu .",2,0
"thầy hay cho nghỉ , nói chung là không nhớ mặt thầy luôn rồi , thời gian thi không hợp lý , thay đổi giáo viên thường xuyên .",0,0
"thân thiện , nhiệt tình , dạy dễ hiểu .",2,0
"giáo viên nhiệt tình , dạy dễ hiểu .",2,0
có lẽ do môn học không hứng thú và kiến thức về kinh tế nên khó tiếp thu .,0,0
"deadline 3 lần sau đó được cho thêm 2 ngày , nhưng đến 23h59 ngày hôm sau đã quá hạn , nếu nộp vào ngày hôm sau nữa sẽ trễ deadline .",0,1
các bài tập ra có mức độ phân hoá và áp dụng đúng kiến thức đã cho .,2,1
thầy dạy vui và truyền đạt nhiều kiến thức về thế giới bên ngoài .,2,0
thầy cho ghi bài nhiều quá .,0,0
"cô vui tính , dễ thương và dạy rất nhiệt tình .",2,0
do em phải phụ việc với gia đình song song với việc học nên thầy cứ đổi giờ liên tục thế thì thời gian biểu của em cũng bị đảo lộn hết ạ .,0,0
"rất hay , rất nhiệt tình , đề nghị tăng lương cho cô .",2,0
"cho nhiều ví dụ , liên hệ thực tế .",2,0
"nhiệt tình , chu đáo , quan tâm sinh viên , chia sẻ nhiều kinh nghiệm quý báu .",2,0
thầy nóng tính và tự tôn cao quá .,0,0
bài giảng và thực hành đa dạng .,2,1
"sự thân thiện và không gây áp lực , không khí buổi học luôn thoải mái để tiếp thu bài .",2,3
giáo viên nhiệt tình và tạo nhiều cơ hội cho học sinh học tập .,2,0
chỉ bài tận tình .,2,0
cô tận tâm và dạy sinh viên tận tình .,2,0
"giảng viên sử dụng giờ hợp lý , tận tình .",2,0
"thầy nên cho bài tập nhiều hơn và deadline ngắn hơn để sinh viên có ý thức làm bài , không nên khoan dung quá sẽ làm sinh viên lười và ỷ lại .",0,0
"nguyên tắc , giờ học vui .",2,0
"vui vẻ , dạy dễ hiểu .",2,0
"chỉ dẫn tận tình , giảng bài dễ hiểu .",2,0
kiến thức ngữ pháp và viết đạt .,2,3
"giáo viên dạy hay , nhiệt tình , vui vẻ hài hước , nhiều kinh nghiệm giảng dạy .",2,0
"cô giáo nhiệt tình , giảng dạy dễ hiểu và tận tâm .",2,0
giảng viên dạy nhiệt tình và biết cách giảng cho sinh viên .,2,0
"giảng viên trẻ trung , năng động , tạo hứng thú học tập cho sinh viên .",2,0
"đến cuối kỳ thì thật sự kiến thức để bọn em đi thi chỉ bằng 1 fraction 10 kiến thức thầy dạy , thậm chí là ít hơn cũng có thể .",0,3
thầy giúp sinh viên tự học khá tốt .,2,0
giảng viên nhiệt tình và đưa ra kiến thức hợp lý .,2,0
"giảng viên vui tính , tạo không khí học tập vui nhộn , tổ chức trò chơi để sinh viên vừa có điểm cộng vừa có tinh thần học tập hăng hái , đỡ nhàm chán .",2,0
"nhiệt tình , tận tụy , giải đáp mọi thắc mắc , cập nhật kiến thức thực tế .",2,0
thầy nhiệt tình và chỉ dạy tận tình cho sinh viên .,2,0
"nhiệt tình , dạy dễ hiểu .",2,0
thầy hay vắng tiết nhờ thầy khác dạy do thầy bận đi họp .,0,0
giảng viên nhiệt tình và truyền đạt dễ hiểu .,2,0
có cái cô cho điểm trừ điểm cũng nương nhẹ .,1,0
"giảng viên dạy dễ hiểu , sát nội dung .",2,0
slide bài giảng đầy đủ và có bài tập về nhà .,2,1
giọng nói khá nhỏ .,0,0
"nhiệt tình , tận tâm và truyền đạt kiến thức tốt .",2,0
"em không ý kiến gì về việc thầy chấm khó hay dễ nhưng nếu chấm khó thì thầy nên quan tâm đầu tư về việc giảng dạy nhiều hơn , tạo nhiều hoạt động hỗ trợ và thúc đẩy sinh viên làm đồ án .",0,0
"trong lúc vấn đáp đồ án trực tiếp với sinh viên , khi có điều gì không hài lòng , giảng viên này sẵn sàng mắng chửi thô tục thậm tệ đối với sinh viên .",0,0
bài thực hành khó so với những kiến thức đã học ở lý thuyết .,0,1
"giảng viên dạy dễ hiểu , dễ hình dung .",2,0
"nhiệt tình , giảng bài dễ hiểu , dễ tiếp thu .",2,0
"nhiệt tình , gần gũi , quan tâm sinh viên , dạy khá dễ hiểu .",2,0
không hiệu quả trong việc giảng .,0,0
"nhiệt tình với sinh viên , giảng dạy dễ hiểu , tận tình giúp đỡ sinh viên .",2,0
"nhiệt tình , tận tâm , gần gũi với sinh viên và luôn đảm bảo giờ giấc sinh hoạt ở lớp .",2,0
"thầy hay đố quá , tụi em không biết được bao nhiêu colonsurprise !",0,0
giảng viên cho nhiều thời gian để thực hành làm bài tập .,2,0
"thầy tận tâm với sinh viên , hay trò chuyện cùng sinh viên .",2,0
ít luyện kỹ năng nói .,0,1
"tinh thần , đáp ứng yêu câu .",2,0
thầy cho code ví dụ rất đầy đủ .,2,0
cơ mà hình thức 2 mà dot căn bản tự học thôi .,0,0
"viết bảng nhiều hơn dùng slide , bàn dưới sẽ khó thấy và tốn thời gian .",0,0
"giáo viên tận tình , giảng dạy dễ hiểu .",2,0
bài tập thầy cho nhiều nhưng hay .,2,1
có thể do đặc thù môn học với cách giảng dạy nên hơi khó hiểu .,0,0
gặp giáo viên cũng chỉ là biết mặt để thầy cô còn chấm điểm đồ án hi hi .,1,0
"cô dễ thương , gần gũi và rất quan tâm đến sinh viên của mình .",2,0
"thời gian học hợp lý , hướng dẫn tận tình , giảng viên nhiệt tình .",2,0
"nói chung là thua , feed môn , ráng qua 5 điểm cho khỏe .",0,3
cô cho bài tập hơi nhiều ( nhưng mà không sao colonsmilesmile ) .,1,0
giảng viên nhiệt tình và có trách nhiệm .,2,0
"thầy dạy hay , tuy nhiên còn nhiều chỗ chưa thật sự giải đáp hoàn toàn cho sinh viên vì chưa đủ thời gian .",0,0
"trong các tiết sửa bài tập , giảng viên nên nhiệt tình và tâm huyết hơn với sinh viên .",0,0
cách truyền đạt kiến thức nên khách quan và mang tính cập nhật .,0,0
"lúc báo cáo đồ án , nhóm nào thầy cũng chặt chém dữ quá , làm rất tốn thời gian .",0,0
chỉ vì môn game mà em học hai lần mà không qua quả thật em rất không hài lòng vì những lý do vô cùng thiếu chuyên nghiệp như thế này .,0,1
em cảm ơn cô nhiều .,2,0
giao bài tập quá nhiều .,0,0
"giáo viên dạy dễ hiểu , nhiệt tình .",2,0
"gói gọn doubledot hay , tận tình , phù hợp với mọi trình độ cũng như nhu cầu môn học .",2,0
