sentence,sentiment,topic
"cô dạy nhiệt tình , không gì tốt hơn ở cô .",2,0
cô rất vui tính và quan tâm nhiều đến sinh viên .,2,0
"tận tâm , đi đúng giờ .",2,0
kết quả đạt được trong buổi thực hành hỗ trợ rất nhiều cho lý thuyết được học .,2,1
"cô wzjwz193 rất nhiệt tình , tận tâm , phương pháp giảng dạy của cô mới và hay .",2,0
giao nhiều bài tập để luyện tập .,2,0
phần bài tập thực hành nên bám sát với phần lý thuyết .,0,1
hầu hết thời gian là sinh viên seminar .,1,0
"bài giảng có lúc hơi nhanh , hầu hết giảng viên không nắm rõ được nội dung bài giảng hướng đến .",0,0
"giảng viên giảng bài có hơi không hiểu , chỉ là do cách dùng ngôn ngữ không được dễ hiểu lắm .",0,0
cách giảng bài .,1,0
"thầy giảng bài dễ hiểu , tận tâm , nhiệt tình .",2,0
có 1 vài kiến thức thực tiễn hay .,2,0
dạy đầy đủ kiến thức .,2,0
"cung cấp thêm tài liệu , giáo trình bộ môn .",0,1
giáo viên không đảm bảo giờ học giờ vô lớp là 7h30 mà 8h vẫn không thấy nơi đâu .,0,0
nội dung hứng thú hơn .,0,1
"thầy thân thiện , nhiệt tình , gần gũi .",2,0
tài liệu học môn này cần được cập nhật đầy đủ hơn .,0,1
"hướng dẫn , giảng dạy .",1,0
"thầy giảng hay , đưa ra đề bài sát với thực tế , giúp sinh viên thích thú hơn trong việc học .",2,0
thầy giảng bài dễ hiểu và hướng dẫn sinh viên rất nhiệt tình .,2,0
"cô rất quan tâm tới sinh viên , yêu cô .",2,0
"giáo viên thân thiện , nhiệt huyết .",2,0
"giảng viên truyền đạt chưa tốt , không gây hứng thú cho sinh viên .",0,0
"dạy rất nhiệt tình , đây là môn học khó nhưng khi tôi học thì thấy nó vô cùng dễ hiểu .",2,0
ít chữa bài tập .,0,0
"ngồi đợi thật lâu từ 9h sáng đến 2h trưa , cuối cùng cũng đã đến lượt mình .",0,3
"cô dạy nhiệt tình , mặc dù bài hơi khó hiểu .",2,0
"gây rất nhiều áp lực cho sinh viên , khó tính .",0,0
"giảng viên nhiệt tình , tận tâm , luôn đưa ra vấn đề nhiều chiều , định hướng cho sinh viên tốt !",2,0
cô cho đề quá khó .,0,0
bài giảng của cô wzjwz295 bám sát kiến thức quá đôi khi lại khô khan và gây hiện tượng kinh điển là buồn ngủ hoặc chán nản trong giờ học .,0,1
"thầy mới gặp sinh viên có 2 buổi , nội dung khá khó hiểu để nắm .",0,0
"thứ hai , cách giảng của thầy chưa hay rất dễ gây chán chường với sinh viên , cộng với việc tài liệu không đáp ứng đủ để về nghiền ngẫm thì tiết học hôm sau có làm bài tập thì đúng là thảm họa .",0,0
cô rất tận tâm .,2,0
tận tâm hướng dẫn sinh viên .,2,0
"giảng viên cần linh hoạt trong giảng dạy , chuẩn bị bài giảng phong phú .",0,0
"cần có thêm tài liệu tiếng việt để sinh viên có thể tìm hiểu thêm về môn học , cũng như làm các bài tập .",0,1
"vui , có tổ chức thuyết trình .",2,0
giảng viên ôn đúng trọng tâm .,2,0
cần nêu ý nghĩa quan trọng của môn học nhiều hơn .,0,1
"môn học này học quá nhiều thứ , không vận dụng hết những gì đã học , có nhiều nội dung học không để làm gì cả chỉ gây lãng phí thời gian .",0,1
thầy cung cấp các bài tập rất đúng thời điểm trong quá trình học tập .,2,0
dạy nhiệt tình và tận tâm .,2,0
thời gian chưa được đảm bảo .,0,1
"ngoài dễ tính và vui vẻ ra , thì cô dạy khá nhàm chán , thường xuyên cho nghỉ và phải học bù quá nhiều .",0,0
cô truyền đạt rất hay .,2,0
giáo viên giảng bài dễ tiếp thu .,2,0
cô cần dạy chậm và hướng dẫn chung kỹ hơn .,0,0
"cô dạy nhiệt tình , giảng bài tập hay .",2,0
"do đặc thù của môn học yêu cầu sinh viên phải vận dụng được lý thuyết vào phân tích tìm ra vấn đề , vì vậy nên tăng cường đưa ra các bài tập , bài lab gần với thực tiễn để sinh viên có thể luyện tập .",0,1
đôi khi hơi dài dòng .,0,0
deadline dài hơn một chút .,1,1
"cô dạy khô khan , nội dung nhiều phần thiếu sót nội dung , thiếu công thức .",0,0
điều đó là sinh viên rất khó chịu trong khoảng thời gian quản lý thực hành bài tập vì thời gian lúc nào cũng phải gấp hơn lớp còn lại .,0,1
có đề cương cơ bản chung .,1,1
nên cung cấp bài giảng .,0,1
"giảng viên nhiệt tình , vui tính .",2,0
"thầy rất tận tâm giảng bài , truyền đạt hay và có giọng giảng truyền cảm .",2,0
giảng dạy và cho làm bài tập đúng với chương trình và thực lực của sinh viên .,2,0
thầy nhiệt tình .,2,0
"em thấy thầy hơi gia trưởng , em nghĩ chắc tại chúng em còn nhỏ nên cái suy nghĩ nó hơi khác thế hệ đi trước , giọng thầy hơi khó nghe .",0,0
thầy dạy hay dễ hiểu slide đáp ứng đủ để sinh viên hiểu về bài .,2,0
"thấy cái gì cũng ổn , không đáng chê cũng không đáng khen .",1,3
cần thêm nhiều các ví dụ minh họa .,0,1
trang thiết bị cần được sửa chữa và bổ sung thêm .,0,2
thời gian deadline cho bài tập nên là cuối ngày của buổi dạy tiếp theo hiện nay là 11h55 trước ngày học vì có thể cần lên lớp để trao đổi những vấn đề phát sinh trong lúc làm bài tập để sửa đổi .,0,1
đề nghị nhà trường dạy kiến thức xác với thực tế hơn .,0,1
kết thúc môn học muộn .,0,1
thầy nên có biện pháp để gây hứng thú trong giờ học do môn này rất dễ gây buồn ngủ .,0,0
còn lại thì cô giảng dạy rất tốt .,2,0
ít thấy giảng viên xuất hiện .,0,0
cô rất dễ thương và gần gũi .,2,1
"thầy dạy tốt , lên lớp đúng giờ , và luôn tận tụy với học sinh .",2,0
"khối lượng kiến thức bài tập trong một buổi thực hành là hơi nhiều với những bài tập đa dạng và có độ khó cao , điều đó vừa tốt vừa không tốt vì một số bạn sẽ khó bắt kịp .",0,1
học dồn quá sức .,0,3
"không gửi từ vựng , grammar lên courses .",0,0
"nhà trường cần thông báo trước môn học cho sinh viên đăng ký , tránh tình trạng đăng ký rồi mới thông báo môn học .",0,1
"cô dễ thương và tích cực ôn bài sát với trọng tâm , giảng bài nhanh chóng và tập trung những phần cần thiết cho sinh viên dễ hiểu và tiếp thu .",2,0
"giảng viên nhiệt tình , lên lớp đầy đủ .",2,0
thực hành vẫn còn đi trước lý thuyết .,0,1
bài tập ít đa dạng .,0,1
giải bài tập giúp hiểu hơn về bài học .,1,1
xin cô cho thêm nhiều ví dụ về bài giảng .,0,1
thầy không cho chúng em slide cho đến cuối kỳ thầy mới đưa .,0,0
"thầy rất tận tình , quan tâm đến sinh viên .",2,0
nên dành thời gian cho các bạn sửa bài rồi mới làm bài mới .,0,0
"cô dạy rất nhiệt tình , dễ hiểu .",2,0
"giảng viên giảng dạy có sự lôi cuốn , dễ hiểu , truyền đạt kiến thức tốt .",2,0
hình thức thi nên là đề mở hoặc trắc nghiệm đề đóng .,0,1
cần cho thêm giáo trình .,0,1
nhưng nhiều lúc thầy quá khó tính .,0,0
không phải là môn đi học .,0,3
giảng viên nên giảng dạy một cách sinh động hơn cho lớp học .,0,0
mong bộ môn xem xét lại cấu trúc bài thi và chương trình cần dạy .,0,1
cô dạy hơi nhanh làm em không thể tiếp thu được hết .,0,0
cô rất nhiệt tình và vui tính ạ .,2,0
không cho bài tập về nhà .,0,0
chuyên môn cao .,2,0
"thưa , không có .",1,3
học cô có động lực ghê .,2,0
bài tập rất tốt .,2,1
thường xuyên vắng giờ lên lớp .,0,0
giảng viên vui vẻ .,2,0
nhiều tiết học thú vị .,2,0
"giảng viên giảng hay , dễ tiếp thu .",2,0
sửa bài tập .,1,0
"thầy rất tốt , và truyền đạt đầy đủ kiến thức tới sinh viên .",2,0
trang bị thêm thiết bị nghe nhìn .,0,2
đôi khi giảng bài quá nhanh .,0,0
"học 4 tiết , nhồi nhét quá nhiều kiến thức .",0,1
"năng nổ , nhiệt tình .",2,0
luôn yêu cầu sinh viên nắm vững kiến thức nền nhất trước khi thực hành .,2,0
"thầy vui vẻ , nhiệt tình và dạy dễ hiểu .",2,0
"thầy vui vẻ , tận tâm , sẵn sàng giải đáp thắc của sinh viên , khả năng truyền đạt tốt .",2,0
thích cách cô dạy .,2,0
cần có nhiều người như cô .,2,0
hòa đồng .,2,0
hết mình .,2,0
thầy thường sai bảo sinh viên làm việc riêng cho thầy trong giờ học .,0,0
giảng dạy ngắn gọn dễ hiểu 10 fraction 10 điểm cho thầy luôn .,2,0
"thầy dạy rất nhiệt tình , dặn dò đồ án , thi cử rất kỹ .",2,0
cô quá tận tụy .,2,0
giảng viên chưa làm được điều này hình thức giảng dạy không đem lại hiệu quả cao .,0,0
"sau giờ học thầy còn hỏi về tình hình buổi học có nhanh hay chậm quá không , có chỗ nào chưa rõ , tình hình thầy trợ giảng dạy sao .",2,0
"sôi nổi , vui tính .",2,0
"cô nhiệt tình , lớp sinh động , truyền đạt kiến thức tốt .",2,0
nên có cách chấm điểm quá trình khách quan hơn .,0,0
đó là giáo trình và tài liệu .,1,3
"cách dạy chậm rãi , dễ hiểu , giảng viên thân thiện với sinh viên .",2,0
"hòa đồng , vui vẻ .",2,3
kiểu như giáo viên chạy cho hết phân phối chương trình .,0,0
cách giải bài tập của thầy lúc nào cũng ngắn gọn và dễ hiểu .,0,0
"máy móc trong phòng còn gặp trục trặc , phòng học rất bụi do lâu ngày không được dọn dẹp , máy cấu hình còn yếu .",0,2
nếu cảm thấy muốn học em sẽ tự lên lớp .,1,3
"giảng viên chưa sử dụng nhiều hệ thống website môn học , đặc biệt là trong việc thông báo thông tin quan trọng đến lớp .",0,0
"thầy dạy khá kỹ , nhiệt tình .",2,0
giọng cực khó nghe .,0,0
"thầy wzjwz220 dạy rất nhiệt tình , giảng giải từng vấn đề trọng điểm rất cụ thể và rõ ràng giúp chúng em hiểu rõ , đồng thời có thể nhớ được những gì mình đã được học ngay tại lớp .",2,0
cách giảng dạy của giáo viên khá hay .,2,0
"thầy dạy tốt , cần phát huy như thế .",2,0
"thái độ , phong cách làm việc của thầy .",1,0
em mong mình sẽ lại được học thầy ở các môn quan trọng khác .,2,0
giáo viên nhiệt tình đối với sinh viên .,2,0
giảng viên nên đưa ra thêm những ví dụ thực tiễn hơn trong mô hình kinh doanh ngoài thực tế .,0,0
thầy có kiến thức sâu rộng về môn học .,2,0
"giáo viên truyền đạt kém , khó hiểu .",0,0
những vấn đề thầy đem ra thường quá đi lệch khá xa so với những gì thầy đang giảng dạy .,0,0
quá thoải mái cho sinh viên .,0,3
"thầy dạy dễ hiểu , truyền đạt hay , tạo điều kiện thuận lợi cho sinh viên tiếp thu bài .",2,0
dạy dễ hiểu tận tình .,2,0
không tạo điều kiện cho sinh viên thoải mái học tập .,0,0
"có cái em còn copy trên mạng xuống dot nhưng cơ mà nhờ thầy hỏi , thắc mắc nhóm em mà nhóm em càng hoàn chỉnh cái đồ án hơn , hiểu được là mình đang học gì , đồ án mình đang làm là gì ?",2,1
không kiểm soát được lớp .,0,0
bài tập hơi nặng .,0,1
tuy nhiên thầy giảng hơi khó hiểu .,0,0
phân chia ca học hợp lý hơn để việc sắp xếp môn học được thuận tiện hơn .,0,1
chịu khó .,2,0
"thầy giảng rất hay , nhiệt tình , rất dễ hiểu .",2,0
cách truyền đạt kiến thức của thầy .,2,0
không hướng dẫn cho sinh viên kỹ năng lập trình mạng máy tính .,0,0
"giảng dạy cụ thể , có nhiều dẫn chứng minh hoạ .",2,0
"nên sử dụng máy chiếu để hiện rõ chữ , để giảm thời gian viết , tập trung thời gian vào việc giải bài tập minh họa .",0,1
và đưa ra các gợi ý về nhà tìm hiểu những thứ bên lề giúp ích trong việc học .,2,0
"thầy vui tính , giảng bài dễ hiểu , thân thiện với sinh viên .",2,0
"giảng khó hiểu , nói chuyện ngoài lề , đi trễ , đuổi sinh viên về sớm .",0,0
khá giống lúc học phổ thông .,1,1
thầy dạy quá chi tiết với đồ án thầy hướng dân hết rồi không có gì để làm nữa .,0,0
"giảng viên tận tâm , nhiệt huyết .",2,0
"giáo viên giảng dễ hiểu , nhiệt tình .",2,0
thầy truyền cảm hứng học cho các em cũng như sự chân thành truyền đạt của thầy thật quý báu .,2,0
"giảng viên giảng dạy nhiệt tình , phương pháp dạy hay .",2,0
phần tài liệu .,1,1
cô cực kỳ nhiệt tình .,2,0
thầy nên báo nghỉ sớm hơn ít nhất 1 - 2 ngày để sinh viên đỡ mất công đến lớp rồi lại ra về .,0,0
chưa có sự tương tác nhiều với sinh viên .,0,0
"dạy kỹ , ôn thi cũng kỹ không bỏ sót phần nào .",2,0
thời gian hướng dẫn thực hành quá ít so với môn học .,0,1
"phòng máy wzjwz26 khá tốt , đáp ứng nhu cầu của sinh viên , mong rằng các phòng máy khác cũng có được trang bị như vậy .",2,2
học vui .,2,0
giỏi .,2,3
chưa giúp tôi phát triển được tốt nhất khả năng của mình .,0,1
"giảng viên truyền đạt tận tâm , dễ hiểu .",2,0
cùng sinh viên giải nhiều bài tập .,2,0
dễ hiểu .,2,3
truyền đạt không tốt .,0,0
đảm bảo giờ lên lớp hiệu quả .,2,0
"dạy tận tâm , cung cấp thêm nhiều kiến thức không có trong môn học , giờ học thực hành rất hiệu quả .",2,0
giảng viên nhiệt tình với các bài trên lớp .,2,0
điều kiện cơ sở vật chất còn ảnh hưởng đến chất lượng môn học .,0,2
thực hành chạy quá nhanh và khó hiểu .,0,1
giảng viên chưa hướng dẫn kỹ những bài tập sinh viên không làm được hoặc làm sai .,0,0
giảng viên hòa đồng và kể rất nhiều chuyện mang tính cập nhật thời sự .,2,0
cô rất tận tâm giảng dạy .,2,0
cô nhiệt tình trong việc giảng dạy và giúp đỡ sinh viên .,2,0
"cô giảng bài dễ hiểu , thoải mái , vui tính , cute , phương pháp học nhiều kiểu cho mỗi đứa .",2,0
"phần đầu thầy giảng không hiểu , bọn em có về xem lại nhưng thật sự không tiếp thu lại được bao nhiêu .",0,0
thầy rất tâm huyết với sinh viên .,2,0
"giảm thời gian thực hành , tăng số buổi thực hành , khuyến khích hoạt động thực hành ở nhà để phân bố thời gian thực hành tốt .",0,1
nhiệt tình hướng dẫn .,2,0
"thầy dạy nhiệt tình , cám ơn thầy .",2,0
"em nghĩ môn này chỉ nên dành cho khoa khoa học máy tính , kỹ thuật máy tính .",0,1
khi được học với thầy wzjwz80 em cảm thấy hài lòng hơn hẳn những giảng viên trước .,2,0
thầy dạy tận tâm với sinh viên .,2,0
"cách thức truyền đạt kiến thức chưa hiệu quả , sinh viên khó tiếp thu .",0,0
"tại sao thầy không tổng hợp bài tập rồi cho sinh viên đem in , photo ra .",0,0
"thầy giảng cặn kẽ , dễ hiểu !",2,0
cần nâng cao cơ sở vật chất của phòng học .,0,2
"vào lớp muộn , ra trễ làm ảnh hưởng tới các hoạt động khác của sinh viên .",0,0
cô dạy rất tận tậm và yêu mến học sinh .,2,0
"mong giảng viên có thể lên lớp đúng giờ hơn , và khi có nghĩ tiết thì cần thông báo trước cho sinh viên biết trước .",0,0
lượng kiến thức đầy đủ .,2,1
"em chỉ thắc mắc nội dung môn học có vẻ khác so với tên môn học , em cứ nghĩ môn này là để sinh viên cập nhật các vấn đề hiện đại chứ ?",0,1
giảng viên dạy tận tình .,2,0
đến cuối kỳ sẽ đỡ bỡ ngỡ hơn .,1,3
cung cấp nhiều kiến thức thực tế và các kiến thức khác ngoài môn học giúp sinh viên có cái nhìn tổng quan hơn về môn học .,2,0
đây là tình trạng chung của tất cả các lớp thực hành không chỉ riêng lớp này .,1,0
máy chiếu mờ !,0,2
môn thiên về kiến thức lập trình nhưng lại bắt buộc thi lý thuyết trên giấy là không hợp lý .,0,1
thầy nghiêm túc và lên lớp đây đủ xong chưa tạo được hứng thú khi học .,0,0
"giảng viên gần gũi với sinh viên , giải đáp các thắc mắc của sinh viên .",2,0
có cảm giác cô giảng không thu hút em .,0,0
thầy đi rất đúng giờ và nhiệt tình .,2,0
thời lượng ít .,0,0
"đảm bảo số ngày lên lớp , số tiết dạy .",2,0
"nhiệt tình , thân thiện .",2,0
"hướng dẫn cụ thể , rõ ràng .",2,0
hơi khó hiểu chút xíu .,0,3
nên giảm bớt số từ vựng học trên lớp .,0,0
thầy cần cho sinh viên làm và sửa bài tập trên lớp nhiều hơn .,0,0
"nên có nhiều tài liệu hay và cập nhật hơn , sát với môn học hơn .",0,1
"phương pháp thầy cho các bạn thuyết trình trên lớp cũng không khả quan , một buổi học đến 4 nhóm thuyết trình về 4 chủ đề khác nhau .",0,0
"cô dạy dễ hiểu , cho điểm rẻ , điểm danh công bằng , giảng dạy có mạch tạo cảm hứng học .",2,0
thầy dạy chán buồn ngủ .,0,0
"thầy giảng bài rất hay , dễ hiểu .",2,0
mong thầy thay đổi trong các học kỳ sau .,1,0
"những bài ôn tập không quá "" trên trời "" mà đi thẳng vào vấn đề .",2,1
thầy luôn hỗ trợ và dạy bù kịp thời cho sinh viên .,2,0
"thầy không đảm bảo được giờ lên lớp , liên tục cho nghỉ , sau đó báo bù , và cuối cùng cũng nghỉ luôn buổi bù ngày hôm đó mà không báo trước .",0,0
có những lúc thầy vào rất sớm nhưng khoảng 13h30 hoặc 13h45 thì mới chịu đọc slide .,0,0
mong nhà trường có sự điều chỉnh cho các khoá học sau này .,0,1
"thầy giảng dạy hay , dễ hiểu , trình bày có chiều sâu .",2,0
"thầy dạy tận tâm , nhiệt tình , vui vẻ .",2,0
mọi thứ đều tuyệt vời .,2,3
dạy kỹ bài tập .,2,0
"cô nhiệt tình giúp đỡ , tận tâm với công việc .",2,0
chưa biết cách truyền đạt .,0,0
"mạng wifi thì không vào được , mạng dây thì cột chặt vào pc .",0,2
lớp học hơi buồn chán .,0,3
"thầy ôn không đúng , bám sát với đề thi cuối kỳ .",0,0
nên tận tình hơn với sinh viên .,0,0
nhiều câu hỏi không biết cách trả lời .,0,0
lớp học trầm .,0,3
"bài giảng thú vị dễ hiểu , khả năng truyền đạt kiến thức tốt .",2,1
phòng thiếu quạt .,0,2
tận tình và up tài liệu trên module nhiều rất tiện việc theo dõi và cả song ngữ .,2,0
sinh viên không được cung cấp nhiều tài liệu cho môn học ngoài slide của giảng viên cung cấp .,0,1
dạy dễ hiểu và hiệu quả .,2,0
"đem nhiều hình thức như học từ vựng qua một số hình ảnh , học ngữ pháp qua một số ví dụ cơ bản và một số dẫn chứng thực tế , luyện nói thường xuyên và hỗ trợ sinh viên tự tin khi nói tự tin trình bày vấn đề , luyện nghe thường xuyên hỗ trợ sinh viên có thể hiểu được vấn đề của bài nghe , hỗ trợ các phương pháp đọc viết và một số kỹ năng trong giao tiếp .",2,1
"vui tính , hòa đồng với sinh viên .",2,0
"giảng viên nhiệt tình , đúng giờ , thân thiện .",2,0
giảng viên dạy trọng tâm môn học .,2,0
cô cho nghỉ nhiều quá ( mặc dù đã có bù ) nhưng nên đảm bảo đúng lịch để sinh viên sắp xếp thời gian bởi vì sinh viên vẫn phải dành thời gian đi học bù .,0,0
môn này cũng được nghe thầy nói của chỉ có ở trường chúng ta .,1,1
"cần phải cân bằng kiến thức giữa lý thuyết và thực hành , phần thực hành luôn đi trước lý thuyết , sinh viên không biết phải làm bài thực hành như thế nào , giảng viên thực hành không hướng dẫn cụ thể cho sinh viên làm bài , chỉ đưa lab rồi bắt sinh viên tự làm .",0,1
không có bài giải ví dụ mẫu được đưa ra nhằm tiệm cận sinh viên với chuẩn code .,0,1
môn này em bị trùng lịch học do lịch thực hành hình thức 2 được công bố sau vì thế mà thời gian đi học thực hành của em cũng bị hạn chế .,0,1
cô dạy rất tốt .,2,0
"có lúc nghiêm khắc , cho bài tập hơi nhiều .",0,0
giảng viên giảng dạy tận tình .,2,0
slide khi khó hiểu vì vậy khi kết hợp slide và nghe cô giảng mới hiểu .,0,1
thầy hơi khó tính nhưng dạy khá hay .,2,0
"như vậy , sinh viên làm đồ án sẽ không có tương tác thực tế với giảng viên tương tác qua moodle thì vẫn được .",0,0
thiết kế bài giảng chưa thuyết phục .,0,0
"giảng viên giảng hay , dễ hiểu , dễ vận dụng .",2,0
"bài thực hành phong phú và đa dạng , tiếp xúc được với công nghệ mới .",2,0
"tận tâm trong giảng dạy , không phiền hay trách khi sinh viên không nhớ kiến thức cũ .",2,0
dạy dở .,0,0
"đảm bảo thời gian dạy , bài tập nhiều để rèn luyện .",2,0
cần thêm thời gian thực hành .,0,1
"hệ thống chấm điểm thực hành wecode rất tiện lợi , hiệu quả .",2,1
dạy quá nhanh dot làm cho mức độ hiểu bài của sinh viên chỉ thêm hạn hẹp .,0,0
phải nghe những thứ mà chưa được thấy thì thật khó mà tiếp thu .,0,1
đa phần sinh viên không tập trung học nhiệt tình nên không theo kịp .,0,3
"giảng viên gần gũi với học sinh , tạo không khí sôi nổi trong giờ lên lớp .",2,0
nhưng buổi thực hành hết sưc bổ ích và tính ứng dụng cực cao .,2,0
"giáo viên tận tâm chỉ dạy , nhiệt tình , giúp đỡ sinh viên .",2,0
"giảng bài nhiệt tình và nội dung khá dễ hiểu , bổ ích .",2,0
nhưng em có đi học một buổi thực hành trên trường .,0,3
một số phòng thực hành nên thay dàn máy phù hợp hơn .,0,2
vậy là được .,2,3
"lên lớp trễ thường xuyên , 2 buổi báo nghĩ vào giờ chót .",0,0
"cô giảng dạy thiếu tinh thần , không giảng giải kỹ ví dụ , toàn lướt qua gây thiếu kiến thức cho sinh viên .",0,0
giảng hơi khó hiểu .,0,0
giảng viên cần nhiệt tình hơn .,0,0
thường thường vào lớp học chúng em rất buồn ngủ vì thầy giảng luôn với tốc độ đều đều .,0,0
giảng viên tạo điểu kiện sinh viên hoạt động .,2,0
nhiều lúc nội dung thực hành không đồng bộ với nội dung đã học ở lớp lý thuyết .,0,1
tăng cường giảng viên hỗ trợ thực hành .,0,1
dạy rất kỹ .,2,0
tiếng anh của thầy không tốt .,0,0
"phòng thực hành quy mô chưa lớn , vẫn còn các máy tính không sử dụng được .",0,2
"sự nhiệt huyết , và tận tâm .",2,0
sinh viên tốn thời gian lên trường mà không được học .,0,1
"thầy vui tính , tận tâm !",2,0
"cô dạy nhiệt tình , thoải mái , vui vẻ và tận tình .",2,0
"anh wzjwz232 ơi , cho đề cuối kỳ dễ dễ đi .",0,0
"cô rất vui vẻ , phong cách dạy rất thoải mái , dễ hiểu .",2,0
thầy có thể cho nhiều bài tập hơn nhưng ở dạng tùy chọn hoặc bài tham khảo thêm ngoài những bài tập bắt buộc .,0,0
dạy nhưng toàn kêu sinh viên về tự nghiên cứu và code .,0,0
giảng viên giảng còn khó hiểu .,0,0
"giảng viên vui tính , nhiệt tình và tận tâm với công việc .",2,0
thầy dạy rất có tâm huyết với học sinh .,2,0
nói chung em rất thích thầy colonsmile .,2,0
"nghiêm túc trong việc dạy , vui tính .",2,0
cách thức trình bày bài giảng của thầy chưa tiếp cận được học sinh .,0,0
"vui vẻ , khá chăm lo cho sinh viên .",2,0
"thầy dễ tính , giảng dễ hiểu .",2,0
giảng viên nên tổ chức ôn tập các bài đã qua trong một hai buổi học để cũng cố kiến thức cho sinh viên .,0,0
"khả năng truyền đạt khó hiểu cho sinh viên , không có gây hứng thú .",0,0
so sánh không mang tính tương quan .,0,1
thầy dạy sửa bài và cho nhiều bài tập .,2,0
"nhà trường cần công bố điểm sớm hơn , các thiết bị máy chiếu , loa , micro cần được đảm bảo hơn .",0,1
"thầy nhiệt tình , tận tâm với sinh viên .",2,0
"chỉnh lại thời lượng làm bài thi và nội dung thi , vì không tương thích , đề dài và thời gian ngắn .",0,1
tốt và nhiệt tình trong giảng bài .,2,0
thầy dạy quá tốt không ý kiến .,2,0
giáo viên thường xuyên liên lạc trao đổi với sinh viên .,2,0
"giảng viên nhiệt tình , giải thích kỹ càng .",2,0
"giảng viên dạy khá nhạt và chán , giọng nói đều đều , khô khan .",0,0
và em nghĩ mức độ gây áp lực về nội dung bài tập còn ít ( nội dung bài tập chưa nâng cao và yêu cầu nhiều về kiến thức ) .,0,1
điều em không hài lòng nhất là đôi lúc giảng bài hơi nhanh .,0,0
đôi khi dạy khiến học sinh buồn ngủ bởi cách dạy chưa hay hoặc bài học khó nhưng chưa chỉ ra hợp lý .,0,0
cảm ơn boss .,2,0
"cách dạy thiếu khoa học , cứng nhắc , quá áp đặt , không thu hút , gó bó tư duy của sinh viên .",0,0
nên thêm thời gian học .,0,1
"cô dạy nhiệt tình , tận tâm với sinh viên .",2,0
"thầy giảng tận tâm , nhiệt tình .",2,0
"thầy đẹp trai quá , làm sinh viên mất tập trung !",0,0
hiệu quả trình bày kiến thức không cao .,0,1
"khi sinh viên hỏi thì thầy không biết , phải đi qua máy khác xem rồi mới biết đường để chỉ sinh viên .",0,0
cô rất sâu sát đến từng bạn .,2,0
nội dung bài thực hành nên chú trọng vào chất lượng hơn là số lượng .,0,1
phương pháp thầy dạy giống cấp 3 làm em nhớ hồi cày cuốc colonsmile .,0,0
"cách truyền đạt khó hiểu , không có gì mới trong bài giảng .",0,0
"thầy giảng kỹ , liên hệ thực tiễn , rõ ràng nhưng tiếc là giọng của thầy ấm áp quá , học trưa nên dễ buồn ngủ .",0,0
"các nội dung trong tài liệu môn học chưa đầy đủ và chi tiết , chưa đi sâu vào bản chất của vấn đề , đặc biệt là phần xml và hướng đối tượng .",0,1
cô nhiệt tình giảng dạy dù lúc cô hỏi không bạn nào thèm trả lời câu hỏi của cô .,2,0
số bài thực hành quá nhiều cho một môn thực hành hình thức 2 .,0,1
"phần thực hành khó , em thường làm rất mơ hồ và không hiểu ý nghĩa của bài tập .",0,1
không học gì .,0,1
"thầy nhiệt tình , ân cần .",2,0
"em mong môn học cập nhập thêm nhiều điều mới , có những ví dụ thực tiễn , sinh động , nội dung môn học nên súc tích và nhấn mạnh trọng tâm hơn .",0,1
"luôn giải đáp thắc mắc của sinh viên , dạy dễ hiểu .",2,0
giảng viên dạy khó hiểu .,0,0
"học xong môn học chỉ có thể nói chắc chắn một điều , đủ để chém gió , còn lại thực tế mạng là cái gì ?",0,1
thầy dạy dễ tiếp thu .,2,0
"nếu liên hệ thực tế , liên kết của môn học với các mô học sau , ngành nghề sau này , em nghĩ sẽ dễ hiểu và tiếp thu môn học hơn .",0,1
"thầy cho bài tập để sinh viên không quên kiến thức trong kỳ quân sự , thường xuyên cho bài tập không ngừng giải thích và chỉ rõ những cái các chỗ sai của sinh viên trong quá trình làm bài tập .",2,0
thầy luôn đến sớm hơn sinh viên .,2,0
thầy nói chuyện linh tinh hơi nhiều .,0,0
đừng quá nhiều lý thuyết .,0,1
"môn học cần tạo được định hướng cho sinh viên làm đồ án ngay từ đầu , gần cuối kỳ chúng em mới biết làm cái gì nên lúc đó chạy đồ án rất là cực và còn nhiều sai sót cho đồ án của mình .",0,1
cô rất nhiệt tình .,2,0
vận dụng được một số kiến thức để áp dụng những môn học sau .,2,1
có thông báo cho sinh viên rất đầy đủ .,2,0
"tận tâm , nhiệt tình , hăng say .",2,0
một số bài lab khá dài và nâng cao .,0,1
cô quá dễ thương .,2,0
"giảng viên đảm bảo giờ lên lớp , dạy kỹ càng và rất dễ hiểu .",2,0
thầy hầu như chỉ giảng bài trên slide .,0,0
"thầy dạy rất hay , em hài lòng về cách giảng dạy của thầy .",2,0
"thầy giảng buồn ngủ , không nhiệt tình , bài tập thực hành không có .",0,0
thầy có nhiều kiến thức hay .,2,0
thời gian làm bài tập nên kéo dài hơn một chút .,0,1
giảng viên truyền đạt kiến thức sát với thực tiễn giúp dễ hiểu .,2,0
"vui vẻ với sinh viên , cung cấp tài liệu đây đủ cho môn học .",2,0
tích cực giảng dạy thường xuyên giúp đỡ sinh viên .,2,0
nhiệt tình vui vẻ .,2,0
chúc thầy sẽ những thành công trong việc giảng dạy sắp tới .,2,0
quan tâm tới học sinh .,2,0
