sentence,sentiment,topic
"cách trả lời thắc mắc cho sinh viên về bài học khiến sinh viên khó chịu ( vì sinh viên chưa hoàn hảo nên đôi lúc có những câu hỏi "" trên trời "" , thầy có kinh nghiệm thì nên chỉ rõ lỗi sai của sinh viên chứ không nên hỏi vặn vẹo , gây khó chịu ) .",0,0
"hỗ trợ thêm thiết bị cho việc giảng dạy môn anh văn , nếu có điều kiện có thể cho sinh viên học kỹ năng nghe anh văn trong phòng máy với trang thiết bị như tai nghe .",0,2
thầy wzjwz212 dạy nhiệt tình .,2,0
hơi căng .,0,0
"giảng viên dạy tận tâm , nhiệt tình , vui vẻ với sinh viên , dạy đầy đủ kiến thức cần thiết .",2,0
thầy vừa dạy slide tiếng anh vừa dịch sang tiếng việt kế bên câu tiếng anh để khi về nhà tụi em đọc lại dễ hiểu hơn .,2,0
vui vẻ hòa đồng nhiệt tình chỉ bao nhiêu đối với một giáo viên là đủ .,2,0
ít dạy bài tập .,0,1
giảng viên không cung cấp đủ tài liệu để làm đồ án .,0,0
"dạy dễ hiểu , nhiệt tình , tuyệt vời .",2,0
tận tình tích cực .,2,0
"cô dạy rất là nhiệt tình , dễ tiếp thu không chỉ hỗ trợ về kiến thức môn học mà về kỹ năng mềm cô rất quan tâm đến sinh viên về cả phần học tập cũng như cuộc sống .",2,0
"thầy dễ tính thoải mái , vui tính , nhiệt tình .",2,0
giảng viên dễ chịu vui tính .,2,0
"chưa tận tâm trong giảng dạy , không nghiên cứu kỹ bài giảng trước khi lên lớp .",0,0
giảng phần bài tập hơi nhanh .,0,0
"giúp sinh viên hiểu chuyên sâu hơn về lý thuyết đã học trên lớp , tạo điều kiện tối đa cho sinh viên .",2,0
"cách nói chuyện dí dỏm , gần gũi đem lại không khí thoải mái , vui vẻ cho mỗi buổi học .",2,0
thầy lên lớp đúng giờ và đều đặn .,1,0
máy chiếu mờ phòng học hơi nóng .,0,2
"có thể phần thực hành sinh viên sẽ có hai sự lựa chọn doubledot tự xây dựng một chương trình phân loại văn bản , như vậy chương trình sẽ có thể không xử lý được những đoạn văn bản phức tạp hoặc lớn thế nên cách chấm điểm sẽ có phần nương tay đối với phần áp dụng này .",0,1
"anh này dạy dễ hiểu , vui tính , nhiệt tình , dễ thương .",2,0
vì môn học này không hay .,0,1
"người học thì chỉ biết học , lao đầu vào học , mà không hề hay biết những thứ đó bản chất là gì .",0,1
bài tập ở lớp giúp ích rất nhiều cho việc học .,2,1
"giảng viên tâm huyết , nhiệt tình , hiểu tâm lý học sinh .",2,0
nhiệt tình giúp sinh viên giải đáp thắc mắc .,2,0
có một số phần chưa phân bổ hợp lý lắm .,0,0
"nói to , chậm rãi , dễ hiểu , truyền đạt nhiều kiến thức quan trọng , có tính thực tế .",2,0
chỉ có học lý thuyết .,0,1
"giảng bài chi tiết , nhiệt tình .",2,0
"cô dạy nhiệt tình , tận tâm , dễ hiểu .",2,0
"thầy rất hiểu tâm lý học sinh , rất vui vẻ trong việc dạy .",2,0
lâu lâu pha trò cười tạo hứng thú học tập cho sinh viên .,2,0
"cô dạy rất nhiệt tình , giờ học của cô rất vui và thoải mái nên dễ tiếp thu hơn .",2,0
"những bài giảng của thầy phù hợp với năng lực của sinh viên công nghệ thông tin ngoài những điều trong giáo án sinh viên hiểu được rất nhiều điều về thứ khác bài giảng của thầy rất lý thú , sinh động .",2,0
giảng quá nhanh .,0,0
cần cải thiện hệ thống âm thanh vì đôi lúc gặp trục trặc và không rõ .,0,2
"ghi quá nhiều , giảng dạy còn khó hiểu , nên sửa bài tập cho về .",0,0
"hệ thống phòng máy còn nhiều vấn đề doubledot chuột , bàn phím hỏng , vdotv .",0,2
giảng dạy chi tiết và thường xuyên ôn lại kiến thức !,2,0
"hướng dẫn thực hành chưa tận tình , thời gian còn ít .",0,0
giảng viên giảng hơi nhanh một số phần .,0,0
"giảng dạy nhiệt tình , cô phát âm rất tốt và ngữ pháp rất chuẩn .",2,0
"tiến độ dạy còn chậm , những phần dễ cần đi nhanh hơn một chút giới thiệu lướt qua , những phần khó như sắp xếp quick soft trở lên , cây nên làm rõ hơn .",0,1
dễ chịu .,2,3
thầy nghiêm khắc khiến học sinh tập trung học hơn .,2,0
tương tác với sinh viên rất tốt .,2,0
nên có những cách giảng dạy sinh động với sinh viên .,0,0
đảm bảo đầy đủ khối lượng kiến thức cần có của môn học .,2,0
"update các bài học mới , bổ ích .",2,1
có nhiều ví dụ lấy thực tế nên dễ hiểu .,2,0
em cảm ơn thầy đã đọc ạ .,1,0
cho nhiều kiến thức bổ ích .,2,0
làm mất tinh thần khi nộp bài .,0,0
"bài giảng hay và hiệu quá , bài tập bám sát kiến thức .",2,1
máy tính trường nên nâng cấp .,0,2
"thầy dạy dễ hiểu vui tính , rất tâm huyết .",2,0
"thầy wzjwz281 rất nhiệt tình , có khả năng truyền đạt kiến thức thực hành cao và luôn có bài tập trên lớp .",2,0
thầy rất tận tâm và nhiệt tình chỉ dạy sinh viên .,2,0
"theo em nghĩ , đã làm đồ án môn học thì không nên thi cuối kỳ , mà thi cuối kỳ thì nên bỏ đồ án môn học .",0,1
"thầy giảng bài rất hay , dễ hiểu , và thực tế .",2,0
nội dung các bài thực hành cần có hướng đi bao quát hơn .,0,1
"thầy dạy rất dễ hiểu , vui vẻ , dễ chịu .",2,0
xin cảm ơn !,1,3
môn học tuyệt vời .,2,1
cách truyền đạt khó có thể cho tôi nắm bắt được nội dung môn học .,0,0
có những cái học không biết để làm gì sau này vậy tại sao không giảm tải nó đi .,0,1
"cơ sở vật chất phòng wzjwz300 chưa đáp ứng được nhu cầu giảng dạy , cần lắp thêm ổ điện cho giáo viên .",0,0
"cô wzjwz73 dạy môn này rất truyền cảm , em rất thích môn này .",2,0
"môn học có phần không hợp lý , vì từ giữa kỳ qua phần sau tức từ chương 4 chuyển qua chương 5 trình độ của môn học tăng rất nhanh , có nhiều sinh viên không hiểu không nắm bắt được bài .",0,1
cần hạn chế dạy bài giảng điện tử .,0,1
"có em nào có muốn hỏi hay thắc mắc gì không "" đó là câu mà giảng viên hay nói nhưng thực sự đa số sinh viên không biết gì để hỏi thì khó mà hỏi được .",0,0
"vui vẻ , hòa đồng .",2,0
"thầy dạy thực tế , nhiệt tình với sinh viên .",2,0
"bàn giáo viên rất dơ , quạt máy thì chạy như không có chạy , mở chỉ thêm tốn điện , không có mát .",0,2
cô rất vui và rất gần gũi với học sinh .,2,0
tuy nhiên việc giảng dạy khá chậm .,0,0
slide còn khá khó hiểu .,0,1
"thầy dạy rất vui , có sự tận tâm trong giảng dạy .",2,0
thầy tận tâm và nhiệt tình .,2,0
nội dung môn học nên tập trung vào chuyên ngành học .,0,1
"cô giảng hay , nhiệt tình .",2,0
lòng nhiệt tình .,2,3
lên lớp đầy đủ nhưng không biết mặt thầy là ai .,0,0
"em mong học kỳ tới , nhà trường cung cấp cho những lớp phần mềm chất lượng cao chúng em nhiều sự lựa chọn giảng viên cho môn học game cơ bản để chúng em có thể nhanh chóng hoàn thành môn học và ra trường đúng tiến độ .",0,2
đầy đủ .,1,0
tính điểm quá trình không công bằng .,0,1
giảng viên và sinh viên sử dụng hai ngôn ngữ lập trình khác nhau trong quá trình học và cả hai phía đều không biết đủ về ngôn ngữ khác nên gây rất nhiều khó khăn trong quá trình học .,0,0
"dạy khó hiểu , thực sự chưa hiệu quả .",0,0
chỉ dẫn cách giải bài tập rõ ràng .,2,0
"cô nhiệt tình , giảng bài kỹ .",2,0
môn học cần thiết kế để sinh viên có cơ hội khảo sát thực tế .,0,1
đề thi quá khó so với bài tập trên lớp !,0,1
dạy đầy đủ chương trình .,2,0
"giảng dạy tốt , chỉ bảo tận tình .",2,0
thầy rất tận tình vui vẻ .,2,0
hoạt động thuyết trình của sinh viên chiếm nhiều thời gian .,0,0
có lẽ phải nâng cấp trang thiết bị .,0,2
"thầy biết rõ sự chênh lệch về trình độ giữa khóa 9 và khóa 10 trong lớp nên đưa ra cách đánh giá hợp lý , thầy nói rõ điểm mạnh và điểm yếu của nhóm sau mỗi lần báo cáo .",0,0
"giảng dạy tốt , đi dạy đúng giờ .",2,0
thầy giảng bài không sát với đề thi .,2,0
cần nâng cao hệ thống thiết bị giảng dạy .,0,2
chưa hiệu quả .,0,0
hướng dẫn chu đáo .,2,0
không mang lại hiệu quả .,0,1
thầy rất tận tâm giảng dạy .,2,0
gợi ý tỉ mỉ đến từng chi tiết .,2,0
sự nhiệt huyết của giáo viên .,2,0
"giảng dạy hay , nhiệt tình , dễ hiểu .",2,0
"thầy rất chăm chút và nhẹ nhàng với những sinh viên mà thầy quen biết , khi báo cáo thầy đều cho các bạn qua môn hoặc điểm rất là cao mặt dù thầy nói đồ án yêu cầu một người làm , tuy nhiên có nhóm hai thành viên cùng làm một đồ án và có hai nhóm có cùng một project như nhau , y chang code ( copy từ cùng nguồn internet ) thầy vẫn cho qua môn .",0,0
"thầy không gửi tài liệu , thông báo lên moodle , thầy thường xuyên bận nên không đảm bảo giờ gặp sinh viên như đã thông báo .",0,0
giảng viên đôi khi đến lớp muộn .,0,0
thầy dạy vui lắm .,2,0
thầy trẻ trâu .,0,0
ứng dụng của môn học đó giúp gì cho sinh viên .,1,1
"thầy dạy hay , em rất thích tiết học của thầy .",2,0
môn học quá sâu làm và mới mẻ rất khó nắm bắt để làm bài tập .,0,1
cô dạy rất có tâm .,2,0
thầy có hơi đi trễ chút xíu .,1,0
tương tác với sinh viên cực kỳ tốt .,2,0
"nội dung truyền đạt rõ ràng , có cho kiểm tra định kỳ , giúp sinh viên ôn bài hiệu quả .",2,0
"nên tăng cường học nghe , nói .",0,1
giảng viên thiếu các bài tập cụ thể để học sinh ứng dụng để nhớ .,0,0
kiến thức của môn này có lẽ hiếm khi nào tụi em dùng tới .,0,1
"thầy nên nói nhiều về ứng dụng thực tế , như mình công thức này thường áp dụng cho những thiết bị nào .",0,0
tiếng anh nói lưu loát .,2,0
"giọng cô nhỏ , không nên sắp ở giảng đường vì sẽ rất dễ gây buồn ngủ và không nghe rõ được .",0,0
nhiệt tình và tâm huyết .,2,0
thầy dạy thực tế .,2,0
"em và các bạn thuộc các lớp phần mềm chất lượng cao hầu như không ai muốn đăng ký môn học game cơ bản do giảng viên này đảm nhận , nhưng kỳ vừa rồi nhà trường chỉ cung cấp cho chúng em duy nhất một sự lựa chọn là giảng viên này nên chúng em không còn cách nào khác .",0,0
"cô rất nhiệt tình , giải thích rõ bài tập .",2,0
"giảng viên nhiệt tình , có truyền đạt kiến thức và kinh nghiệm thực tế .",2,0
trang thiết bị nên tốt hơn .,0,2
cô dạy hơi nhanh nên em không kịp hiểu .,0,0
giảng viên dạy không nhàm chán .,1,0
chưa đào sâu vào các vấn đề mà chỉ nói đụng đến phần bề mặt và tốn nhiều thời gian vào các vấn đề đơn giản .,0,0
"nhiệt tình , luôn giúp đỡ học sinh .",2,0
"cô giảng nhiệt tình , dễ hiểu .",2,0
nhắn tin xem mà không trả lời .,0,0
cô hay dạy lố giờ .,0,0
"cô giảng dạy tận tình , luôn quan tâm đến học sinh .",2,0
"tài liệu giảng viên luôn soạn đầy đủ , dễ hiểu .",2,1
"nhiệt tình , lên lớp đều và có phương pháp giảng dạ tốt .",2,0
"phải dừng lại một ít thời gian chỉ để đánh dấu cộng điểm và tính điểm , rối ren .",0,0
nhưng mà phòng thực hành hiện tại thì chỉ trang bị máy có 1 gb ram thôi .,0,2
"thầy dạy dễ hiểu , cho nhiều ví dụ sinh động .",2,0
"cô nhiệt tình giảng dạy , tương tác với sinh viên rất tốt .",2,0
có đôi chỗ cô hơi khó .,0,1
truyền đạt nhiều kiến thức cần thiết .,2,0
giảng viên chưa định hướng được mục đích học môn này cho sinh viên .,0,0
giảng viên phải chuẩn bị bài giảng trước khi đến lớp hoặc đã là được bài tập đề ra một cách thuần thục và giảng dễ hiểu .,0,0
thầy nên cho deadline dài ra 1 tí ( bình thưởng chỉ 3 ngày sau khi thực hành ) .,0,0
nên chú trọng vào thực hành .,0,1
"sử dụng hợp lý thời gian lên lớp , giúp đỡ sinh viên nhiều hơn trong quá trình học trên lớp .",0,0
giáo viên giỏi .,2,0
bài tập về nhà khó .,0,1
"cô giảng nhiệt tình dễ hiểu , giúp sinh viên giải quyết nhiều vấn đề trong lúc thực hành .",2,0
"cô có khả năng truyền đạt tốt , giảng dạy kết hợp với luyện tập các kỹ năng cơ bản trong môn học rất linh hoạt và hấp dẫn , cô có sự nhiệt tình lớn .",2,0
giảng viên dạy rất tận tâm .,2,0
ok hết .,2,3
mong thầy kiểm duyệt đề thi kỹ hơn trước khi đưa vào làm đề chính thức .,0,0
về các ví dụ .,1,1
bằng chứng là kỳ thi cuối kỳ điểm trải dài từ 1 - 5 điểm .,0,3
"giảng bài kỹ , dễ hiểu , nhiệt tình .",2,0
nên chú trọng hơn về giao tiếp tiếng anh .,0,1
thầy dạy rất nhiệt tình luôn luôn xuống giữa lớp để giao tiếp với sinh viên một cách dễ dàng luôn đưa ra những ví dụ xung quanh lớp giúp sinh viên dễ dàng hiểu bài hơn .,2,0
"thầy rất nhiệt tình , giảng rất kỹ càng .",2,0
"khả năng truyền đạt , giao tiếp rất kém , kiến thức không vững , thiếu khả năng tương tác với sinh viên .",0,0
giảng viên có tâm .,2,0
"giảng viên tận tình , giảng dạy hay , chất lượng .",2,0
không có ứng dụng trong thực tế .,0,1
"thầy rất hay đi trễ , giờ học cũng bị kéo đài ra , những bạn có việc phải bỏ về trước .",0,0
giáo viên chưa đi sâu vào vấn đề bài học .,0,0
thầy không cho làm đồ án .,0,0
"hòa đồng , vui tính .",2,0
tăng cường thiết bị .,1,2
giảng viên cho nhiều thử thách hay .,2,0
hướng dẫn làm bài tập thực hành cụ thể .,2,0
có sự tận tụy .,2,0
"có lẽ vì thế , mà cô cho tụi em đồ án lớn và bài tập theo tuần nữa , nên tụi em khá là căng thẳng , tụi em còn phải làm đồ án của các môn khác nữa .",0,0
thầy nhiệt tình colonhihi .,2,0
giảng viên nên tập trung nhiều giờ giảng lý thuyết hơn để giúp sinh viên hiểu và hiểu sâu hơn về bài học .,0,0
"thầy dạy rất hay , mong rằng sẽ được học thầy trong những môn khác .",2,0
nhà trường nên cài bộ microsoft visual studio phiên bản mới hơn 2010 .,0,2
dạy chậm .,0,0
có bài soạn cho sinh viên xem trước .,2,1
"thầy rất hay tới trễ , có khi trễ hơn 30 phút và dạy hay kéo dài thời gian , quá thời gian học vì thầy đi trễ .",0,0
chỉ tại em thiếu từ vựng anh văn .,1,3
"giáo viên thực hành chưa nhiệt tình , sinh viên cảm thấy học thực hành khó và không có người hướng dẫn .",0,0
"chưa sử dụng moodle trong quá trình giảng dạy , nhất là trong việc cung cấp tài liệu học tập .",0,0
cô rất dễ thương .,2,0
cô tận tình với sinh viên .,2,0
"khi lấy điểm quá trình thì lấy đại , ngay những bài chưa hề nhắc đến hay đề cập đến bài tập , tài liệu thì không cung cấp bài tập chỉ trừ slide bài giảng lý thuyết .",0,0
thầy dạy rất vui và dễ hiểu .,2,0
"về đồ án môn học này , giảng viên nên cho trước bản thiết kế kiến trúc tòa nhà của công ty , trung tâm thương mại .",0,1
thầy giảng bài dễ hiểu rõ ràng .,2,0
"thầy wzjwz323 quá tuyệt , em yêu thầy hi hi .",2,0
đợi các bạn ngồi vào bàn hết cô mới sắp xếp chỗ ngồi nên gây mất thời gian làm bài của sinh viên .,0,0
dạy ở giảng đường mà không ngồi trên thì khó thấy bảng colonbigsmile .,0,0
cô nên tận tâm đi ạ .,0,0
"vui vẻ , hài hòa , tích cực trong giảng dạy .",2,0
em rất thích học cô .,2,0
em ít khi lên lớp .,1,3
nên cho bài tập để giải thêm .,0,0
giảng dạy nhiệt huyết kết hợp mở rộng kiến thức .,2,0
micro hay bị hú và rè .,0,2
cần cho sinh viên tập nói các topic trong cái unit trước để sinh viên tự tin hơn về khả năng nói của mình .,0,0
quá tốt .,2,0
"thầy dạy vui , nhiệt tình .",2,0
em không hiểu bài nhiều .,0,3
"thầy toàn đưa ra yêu cầu nhưng không giảng dạy , có những bài tập thầy chỉ quăng code để sinh viên tự đọc tự hiểu chứ không hề giải thích gì cả !",0,0
vô trễ không được điểm danh .,0,0
giảng bài dễ hiểu chuyên sâu .,2,0
quan tâm .,1,0
học sinh luôn thích những giáo viên thân thiện với học sinh để tăng được sự tương tác giữa đôi bên .,0,0
tăng thời lượng cho phần nghe nói .,0,1
"em nghĩ môn này nên minh họa nội dung lý thuyết bằng một đề tài suốt tất cả các nội dung , giống như làm một đồ án luôn vậy , như thế sẽ dễ nắm bắt và hiểu lý thuyết hơn .",0,1
vừa học được kiến thức chuyên môn vừa học được cách làm người .,2,1
"giảng viên và giảng viên thực hành dạy môn học cho sinh viên theo hai hướng khác nhau , làm sinh viên rất khó nắm bắt .",0,0
cô dạy nhẹ nhàng không gay gắt hay hung dữ .,2,0
nhưng kiến thức cơ bản còn chưa nắm thì làm sao mà làm được .,0,1
giải thích chi tiết bài học hơn .,0,0
đồ án thực hành khác xa so với lý thuyết học trên lớp .,0,1
cải thiện chất lượng phòng học và các trang thiết bị hỗ trợ việc học tập .,0,2
"cô nhiệt tình , giúp đỡ sinh viên , tạo không khí học tập thoải mái .",2,0
thầy wzjwz123 dạy rất hay và rất nhiệt tình !,2,0
nên thay đổi các hoạt động khác nhau hoàn toàn .,0,0
nâng cao trang thiết bị học tập .,0,2
cần tăng thời gian môn học lên 30 - 50% để sinh viên có điều kiện tiếp thu sâu hơn kiến thức .,0,1
thầy dạy lý thuyết suông quá ạ .,0,0
giảng viên luôn tạo không khí vui vẻ trong giờ học .,2,0
nội dung môn học quá nặng và nhiều thứ không cần thiết với ngành nghề của sinh viên .,0,1
"cô giảng bài còn ít chỗ khó hiểu , không sâu sắc .",0,0
"trên lớp , khi giảng dạy , giảng viên sử dụng rất nhiều câu nói , từ ngữ thô tục , chửi thể rất vô văn hoá .",0,0
thầy giảng bài rất kỹ .,2,0
thật sự rất hài lòng .,2,3
chả có gì hài lòng .,0,3
"hình thức giảng dạy hay , thông qua các mini game để truyền đạt kiến thức .",2,0
"chuẩn bị đầy đủ các phần mềm , chương trình cần thiết sẵn trong các phòng thực hành phù hợp với đặc trưng môn học .",1,0
giảng viên có vai trò rất lớn đối với việc tối ưu code của sinh viên .,2,0
mang tính thực tiễn cao cho việc thi toeic cũng như thực hành ngoài xã hội .,2,1
"giảng viên cập nhật thông tin về bài học thường xuyên , đầy đủ , mới mẻ .",2,0
"thầy giảng bài khó hiểu , đôi khi còn mơ hồ .",0,0
cần chuẩn bị bài giảng một cách thật chính xác và không làm việc riêng khi lên lớp .,0,0
"giảng viên nhiệt tình giảng dạy , các bài tập đa dạng phù hợp với lý thuyết .",2,0
"giảng viên nhiệt tinh , tâm huyết .",2,0
"thầy dạy vui dễ hiểu , không khí lớp học thoải mái .",2,0
"có kiến thức sâu rộng , giảng bằng tiếng anh .",2,0
nên chú trọng nói nghe nhiều vì đã là anh văn 3 rồi .,0,1
"cô giảng khá dễ hiểu , nhiệt tình chạy vòng vòng lớp hướng dẫn từng sinh viên .",2,0
năng nổ nhiệt tình dễ hiểu .,2,0
"tiếng anh là môn đòi hỏi phải cần thời gian để luyện , nhưng ở đây nhà trường sắp lịch 1 ngày 4 tiết .",0,1
"giáo viên dạy nhanh , có cái khó hiểu .",0,0
"phương pháp giảng dạy chủ động , giúp sinh viên không chỉ nâng cao kiến thức chuyên môn mà còn cả kỹ năng nghề nghiệp doubledot thuyết trình , tư duy phản biện .",2,0
cách truyền đạt chưa giúp sinh viên hiểu được tổng quát của vấn đề !,0,0
"cần sắp xếp phòng học cho hợp lý hơn , kèm theo các thiết bị , công cụ chiếu .",0,2
thầy giảng bài dễ hiểu và rất vui tính .,2,0
giáo viên nói tiếng anh còn chưa được tốt .,0,0
nên có phần đáp án bài tập tham khảo cho các deadline bài tập .,0,1
độ bao quát kiến thức trong môn học của thầy rất rộng nhưng đưa vào tất cả chỉ trong một môn học thì không thích hợp .,0,0
"gây bối rối , hoang mang cho sinh viên trong những quyết định về bài tập , đồ án , không rõ ràng , không quyết định chính xác .",0,0
"giáo viên nhiệt tình , tâm huyết , thường cho làm việc nhóm trong giờ học .",2,0
"thầy dễ thương , nhiệt tình .",2,0
giáo viên truyền đạt được tất cả các nội dung bài học .,2,0
"nên chỉ đưa ra nội dung chính và công thức , cách làm bài .",0,0
giảng tận tình vui vẻ .,2,0
"lịch học không rõ ràng , khó nắm bắt lịch .",0,0
thực sự vẫn chưa hiểu wireshark ngoài mục đích làm bài tập thì em có thể dùng làm việc gì khác .,0,1
"giọng truyền cảm , cho ví dụ cụ thể .",2,0
sửa chữa những thiết bị máy tính hư trong phòng máy .,0,2
"thầy wzjwz243 là một giảng viên rất tâm huyết với sinh viên , thầy truyền đạt rất dễ hiểu bài và kỹ càng .",2,0
"giảng dạy khó hiểu , gây áp lực quá nhiều , kéo dài thời gian giảng dạy làm sinh viên không thể ăn trưa .",0,0
thầy nên bỏ ra một vài tiết để làm bài tập vì lượng ví dụ thầy cho khá nhiều .,0,0
"cần cho thêm nhiều tài liệu , nhiều bài tập để sinh viên tư nghiên cứu .",0,1
"hòa đồng , vui vẻ và biết tiếp thu ý kiến sinh viên .",2,0
chưa nhiệt tình lắm .,0,0
"giáo viên giảng dạy tốt , phát huy tốt khả năng nghe nói và đọc của sinh viên .",2,0
"bảo thủ trong cách giảng dạy , không giải đáp thắc mắc hỗ trợ sinh viên khi đang thực hành .",0,0
"phải học quá nhiều phần không cần thiết , nên giảm bớt vài nội dung , ví dụ doubledot vector ngẫu nhiên 2 chiều , phân phối poison .",0,1
"thầy dạy kỹ , dễ hiểu , minh họa lý thuyết kỹ , liên tưởng thực tế .",2,0
không đăng bài tập hằng tuần sớm để sinh viên có thời gian thực hiện .,0,1
cô thường xuyên kiểm tra bài .,2,0
"thầy dạy dễ hiểu , sinh động , có nhiều ví dụ cụ thể !",2,0
thầy luôn cố gắng giúp học sinh hiểu rõ bản chất .,2,0
"lượng kiến thức thì nhiều mà thời gian dạy thì ít , mong phòng đào tạo có thể xem xét và chia ra dạy mỗi môn 1 - 3 ngôn ngữ , ví dụ như html , css làm 1 môn học , js và jquery làm 1 môn , php làm 1 môn .",0,1
có phương phát giảng dạy dễ hiểu .,2,0
"có nhiều câu chuyện thú vị bên cạnh việc giảng dạy , tương tác với lớp nhằm tạo điều kiện cho việc tiếp thu kiến thức dễ dàng .",2,0
"khi tụi em học môn đặc tả hình thức thầy wzjwz169 giảng dạy thì tụi em không hiểu thầy đang nói gì , không hiểu được môn này học để làm gì và nó có ứng dụng vào thực tiễn như thế nào .",0,0
"theo em , tài liệu môn học còn thiếu .",0,1
dạy nhiệt tình với sinh viên .,2,0
"giảng viên giảng bài có hiệu quả , kết hợp giữa lý thuyết và chương trình giúp sinh viên có thể nắm rõ .",2,0
"giảng viên truyền đạt rất tốt , rất dễ hiểu .",2,0
"cô wzjwz62 có phương pháp giảng dạy theo em là phù hợp với đặc thù của môn anh văn , cô luôn tạo ra những hoạt động dạy học đầy hứng thú và luôn bảo đảm kiến thức được truyền tải đến sinh viên một cách tốt nhất , đúng và đầy đủ nhất .",2,0
cô cũng rất thân thiện và gần gũi với sinh viên .,2,0
"đi học thể dục thật ra em không biết thầy nào với thầy nào đâu , vì lâu lâu mới có thầy dạy .",0,1
"cô dạy hay , dễ hiểu , nhiều ví dụ minh hoạ , kết hợp cả lý thuyết và thực hành .",2,0
thầy dạy cho nghỉ nhiều .,0,0
"em nghĩ đây là sự cố do phòng đào tạo buộc thầy thay đổi hình thức thi , ban đầu chúng em được thông báo là thi cuối kỳ trên máy tính , nhưng sau đó lại phải thi trên giấy .",0,1
phòng wzjwz98 dãy nhà wzjwz99 buổi chiều quá nóng và nắng !,0,2
"khi thi thì thời gian quá ngắn để thực hiện trình bày dù đã nghĩ ra cách giải dạy sinh viên "" làm nhanh những việc dễ "" dạy sinh viên thành "" thợ "" .",0,1
"thầy dạy không nhiệt tình , nhất là phần thực hành .",0,0
thầy rất tận tình .,2,0
có nhiệt huyết trong giảng dạy .,2,1
thầy hay dạy lố giờ sang thời gian ăn trưa .,0,0
"kết thúc môn học , sinh viên không được chạm tay sử dụng bất kỳ phần mềm nào được giới thiệu .",0,1
nên tổng hợp ý chính các bài để ôn .,0,0
phương pháp giảng dạy khá tốt .,2,0
thầy trả lời mail không có thiện cảm .,0,0
"bổ xung trang thiết bị thực hành thực tiễn cho môn này , không chỉ đơn thuần là thực hành trên máy tính không .",0,2
thầy rất nguyên tắc và mọi thứ được sắp xếp rõ ràng .,2,0
"giáo viên giảng dạy đúng giờ quy định , nội dung bài học sinh động .",2,0
"thầy đúng giờ giấc , giúp đỡ tốt trong quá trình thực hành .",2,0
đánh giá cao colonsmile .,2,3
"các thắc mắc có thể giải quyết tốt với giáo viên lý thuyết , cho nên không cần phải có thêm 1 giáo viên thực hành .",0,0
"thầy dạy có tâm , nhiệt tình với sinh viên .",2,0
"thầy có khả năng truyền đạt kiến thức tốt , dễ hiểu và cho nhiều bài tập để sinh viên có thể ứng dụng .",2,0
giáo viên truyền đạt kiến thức đầy đủ cho học sinh .,2,0
nhiệt tình giải đáp mọi thắc mắc của sinh viên .,2,0
cô giảng dạy và chỉ dẫn học sinh rất tận tình .,2,0
"cực nhiệt tình , thương sinh viên , giảng dễ hiểu .",2,0
"nội dung thực hành chỉ là copy và paste , chưa tập trung vào nội dung giảng dạy .",0,1
"thầy truyền đạt chưa được tốt lắm , khó hình dung .",0,0
cần tăng cường thêm tài liệu .,0,1
"em nghĩ thi cuối kỳ môn này , nên thi với hình thức tự luận 100% ạ .",0,1
"số lượng thuật toán nhiều , dàn trải , nên được tinh giảm bớt để tập trung và liên hệ ứng dụng thực tiễn nhiều hơn .",0,1
cách giảng dạy gây buồn ngủ .,0,0
bám sát chương trình .,2,1
"thầy dạy rất hay , mang tính cập nhật .",2,0
"thầy dạy hay , dễ hiểu , thầy thường xuyên cho chúng em làm các dạng bài tập .",2,0
làm cho người học bị rối .,0,0
"cô tận tâm , nhiệt tình .",2,3
hay nhiệt tình .,2,0
sinh viên chịu khó sẽ làm được bài .,2,3
thầy dạy không hiệu quả .,0,0
"vui tính , cách giảng thu hút .",2,0
"giáo viên luôn đảm bảo đúng giờ giảng dạy , giảng bài dễ hiểu .",2,0
ảnh hướng tới kết quả chung của em .,0,3
"tiếng anh không phải là môn dạy lý thuyết , ngữ pháp , nên em nghĩ cô nên thay đổi cách dạy .",2,0
"thầy dạy khá hay và chi tiết , dễ tiếp thu .",2,0
sự nhiệt tình chu đáo của cô .,2,0
giảng dạy chi tiết hơn .,0,0
"thầy sử dụng tiếng anh và tiếng việt lẫn lộn , gây khó hiểu .",0,0
"rất tốt , không có ý kiến .",2,3
"thầy nhiệt tình , tâm huyết , đẹp trai .",2,0
"cho bài tập lấy điểm thực hành quá khó , hướng dẫn sơ sài .",0,1
lên lớp trễ 5 - 10 phút .,0,0
thầy nhiệt tình giảng dạy .,2,0
cần cung cấp thêm tài liệu học tập cho sinh viên .,0,1
em cần phổ biến nhiều thông tin hơn .,0,0
"thầy nghỉ quá nhiều , đây là môn về kinh tế mà thầy làm quá khắt khe .",0,0
"giảng viên thường xuyên đi trễ , việc giảng dạnh luôn bị kéo dài vì giảng viên quá nhiệt tình .",0,0
"thầy dạy có hiệu quả , dễ hiểu , thiết thực .",2,0
"thường xuyên đi ra ngoài , điện thoại , skype liên tục reo .",0,0
hơi nhiều bài tập .,0,0
cô dạy rất nhiệt tình và dễ hiểu .,2,0
"giảng viên dạy rất nhiệt tình , giúp đỡ sinh viên rất nhiều .",2,0
đôi từ tiếng anh em chưa hiểu .,0,3
cần nâng cao hơn chất lượng giảng dạy .,0,1
