row_id,id,text,language_style,aspect,entity,attribute,aspect_label,sentiment,sentiment_label,is_irony,surface_sentiment,irony_type,confidence,is_augmented,source
vsfc_01632_0,vsfc_01632,Tôi không thích giảng viên này vì anh ta không có tài năng dạy học.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01633_0,vsfc_01633,Thời gian học quá dài và đòi hỏi sinh viên phải làm việc quá nhiều.,formal,COURSE#Workload,COURSE,Workload,7,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01634_0,vsfc_01634,"Phòng học được trang bị sản phẩm đánh giá như máy chiếu, máy tính, tivi, loa, đệm ngồi, ...",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01635_0,vsfc_01635,Chương trình học thiếu sự đảm bảo chất lượng và không có sự cam kết của trường đối với sinh viên.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01636_0,vsfc_01636,"Tôi đã có những trải nghiệm tồi tệ liên quan đến cơ sở vật chất của trường tôi, tôi không muốn ai phải trải qua những điều đó.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01637_0,vsfc_01637,Cần đưa ra những khóa học chuyên sâu để sinh viên có nhiều lựa chọn hơn,formal,OTHERS#Recommendation,OTHERS,Recommendation,14,neutral,1,FALSE,neutral,,1,FALSE,vsfc_reannotated
vsfc_01638_0,vsfc_01638,Tôi sẽ không khuyến khích bất kỳ ai nào đăng ký học tập tại trường tôi vì cơ sở vật chất kém chất lượng.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01639_0,vsfc_01639,Trưởng bộ môn rất tận tâm và chịu khó chia sẻ kiến thức.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01639_1,vsfc_01639,Trưởng bộ môn rất tận tâm và chịu khó chia sẻ kiến thức.,formal,LECTURER#Knowledge,LECTURER,Knowledge,1,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01640_0,vsfc_01640,"Hiệu suất máy chiếu kém, hình ảnh không rõ nét.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01641_0,vsfc_01641,"Khu vực sinh hoạt của trường thiếu sự thiết kế hợp lý, khiến cho sinh viên khó có thể tận dụng các khu vực này.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01642_0,vsfc_01642,Thầy cô chỉ dạy bắt buộc một cách lặp đi lặp lại.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01643_0,vsfc_01643,Thầy giảng dạy rất đầy kinh nghiệm và có kế hoạch giảng dạy rất tốt.,colloquial,LECTURER#Experience,LECTURER,Experience,2,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01643_1,vsfc_01643,Thầy giảng dạy rất đầy kinh nghiệm và có kế hoạch giảng dạy rất tốt.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01644_0,vsfc_01644,"Trường có các tổ chức sinh viên rất mạnh mẽ, giúp tôi phát triển kỹ năng và tính cách.",formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01645_0,vsfc_01645,Giảng viên này không có tình yêu với công việc dạy học của mình.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01646_0,vsfc_01646,Các hoạt động giáo dục khá đa dạng và phong phú.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01647_0,vsfc_01647,The university's financial aid facility is helpful and accommodating.,formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01648_0,vsfc_01648,"Giáo dục đại học quá tập trung vào lý thuyết, không có bất kỳ bài tập thực tế nào.",formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01648_1,vsfc_01648,"Giáo dục đại học quá tập trung vào lý thuyết, không có bất kỳ bài tập thực tế nào.",formal,COURSE#Assignments,COURSE,Assignments,8,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01649_0,vsfc_01649,Trường luôn đảm bảo rằng các cơ sở vật chất và trang thiết bị của trường luôn phù hợp với nhu cầu học tập của sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01650_0,vsfc_01650,Các bài kiểm tra được thiết kế tốt và công bằng.,formal,ASSESSMENT#Exams,ASSESSMENT,Exams,10,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01650_1,vsfc_01650,Các bài kiểm tra được thiết kế tốt và công bằng.,formal,ASSESSMENT#Grading,ASSESSMENT,Grading,9,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01651_0,vsfc_01651,Thầy cô giảng bài một cách khách quan và công bằng.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01652_0,vsfc_01652,Họ rất đam mê và tràn đầy nhiệt huyết trong công việc và cuộc sống.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01653_0,vsfc_01653,Hạn chế tài nguyên để học tập.,formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01654_0,vsfc_01654,"Giảng viên nhiệt tình hỗ trợ tôi trong việc chuẩn bị tài liệu và bài tập, giúp tôi tự tin hơn khi học tập.",formal,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01655_0,vsfc_01655,Không có giáo viên nào giảng dạy môn học đó.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01656_0,vsfc_01656,Thầy luôn dạy sinh viên cách tư duy và phát triển kỹ năng.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01657_0,vsfc_01657,"Giáo viên thường dẫn chứng với tài liệu cũ hoặc không liên quan, không có giá trị thực tế.",formal,LECTURER#Experience,LECTURER,Experience,2,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01657_1,vsfc_01657,"Giáo viên thường dẫn chứng với tài liệu cũ hoặc không liên quan, không có giá trị thực tế.",formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01658_0,vsfc_01658,Tôi cảm thấy giảng viên này rất tỉ mỉ và chính xác trong phương pháp giảng dạy.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01659_0,vsfc_01659,Nội dung quá chung chung và không sâu.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01660_0,vsfc_01660,Giáo trình thiếu chi tiết và chưa đầy đủ.,formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01661_0,vsfc_01661,"Cần đầu tư nâng cấp cơ sở vật chất, phòng học để đảm bảo chất lượng giảng dạy.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,neutral,1,FALSE,neutral,,0.95,FALSE,vsfc_reannotated
vsfc_01661_1,vsfc_01661,"Cần đầu tư nâng cấp cơ sở vật chất, phòng học để đảm bảo chất lượng giảng dạy.",formal,OTHERS#Recommendation,OTHERS,Recommendation,14,neutral,1,FALSE,neutral,,0.95,FALSE,vsfc_reannotated
vsfc_01662_0,vsfc_01662,Trường cần cải thiện cơ sở vật chất để đáp ứng nhu cầu của sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,neutral,1,FALSE,neutral,,0.95,FALSE,vsfc_reannotated
vsfc_01662_1,vsfc_01662,Trường cần cải thiện cơ sở vật chất để đáp ứng nhu cầu của sinh viên.,formal,OTHERS#Recommendation,OTHERS,Recommendation,14,neutral,1,FALSE,neutral,,0.95,FALSE,vsfc_reannotated
vsfc_01663_0,vsfc_01663,Sinh viên không được đảm bảo về chất lượng giáo dục.,formal,OTHERS#General,OTHERS,General,13,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01665_0,vsfc_01665,"Phòng học quá chật chội, không đủ chỗ ngồi cho học sinh.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01666_0,vsfc_01666,Không có đủ chỗ để tập thể dục và rèn luyện thể chất.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01667_0,vsfc_01667,Giáo viên của tôi giúp sinh viên phát triển kỹ năng đàm phán và thương lượng trong các giao dịch kinh doanh.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01668_0,vsfc_01668,Nhiều khóa học không liên quan đến chuyên ngành của tôi.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01669_0,vsfc_01669,Cơ sở vật chất tốt và được cập nhật liên tục.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01670_0,vsfc_01670,Giảng viên này không giỏi giảng dạy lắm.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,1,FALSE,vsfc_reannotated
vsfc_01671_0,vsfc_01671,Giảng viên này cần tạo ra môi trường giảng dạy phù hợp để học sinh dễ dàng theo kịp.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,neutral,1,FALSE,neutral,,0.95,FALSE,vsfc_reannotated
vsfc_01671_1,vsfc_01671,Giảng viên này cần tạo ra môi trường giảng dạy phù hợp để học sinh dễ dàng theo kịp.,formal,OTHERS#Recommendation,OTHERS,Recommendation,14,neutral,1,FALSE,neutral,,0.95,FALSE,vsfc_reannotated
vsfc_01672_0,vsfc_01672,"Nhân viên thư viện không thân thiện, khó để tìm được tài liệu cần thiết.",formal,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01672_1,vsfc_01672,"Nhân viên thư viện không thân thiện, khó để tìm được tài liệu cần thiết.",formal,COURSE#Materials,COURSE,Materials,6,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01673_0,vsfc_01673,Tôi rất cảm kích vì được học tập tại một trường đại học có tiếng như vậy.,formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01674_0,vsfc_01674,Tôi rất thích khung giờ học có sắp xếp phù hợp với lịch trình của sinh viên.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01675_0,vsfc_01675,Chương trình học có tính linh hoạt và điều chỉnh đáp ứng tốt các nhu cầu của sinh viên.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01676_0,vsfc_01676,Tất cả sinh viên được đón tiếp với cách thức trị nhẹ nhàng và dễ dàng.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.85,FALSE,vsfc_reannotated
vsfc_01677_0,vsfc_01677,Các cơ sở vật chất trong trường rất phong phú và đáp ứng tốt nhu cầu sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01678_0,vsfc_01678,Giảng viên này đôi lúc quên chuyện chính để giải thích những chi tiết không quan trọng.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01679_0,vsfc_01679,Giáo viên này không đáp ứng được nhu cầu đa dạng của sinh viên trong lớp học.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01680_0,vsfc_01680,"Lớp học được tổ chức khoa học, hỗ trợ sinh viên không chỉ giúp học mà còn giúp sinh viên rèn luyện kỹ năng quản lý thời gian.",formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01681_0,vsfc_01681,Nhóm của họ không bao giờ trao đổi ý kiến với những thành viên khác.,formal,COURSE#Assignments,COURSE,Assignments,8,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01682_0,vsfc_01682,Trường cung cấp một nơi an toàn và thuận tiện cho sinh viên học tập và sinh hoạt,colloquial,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.85,FALSE,vsfc_reannotated
vsfc_01683_0,vsfc_01683,"Các phòng hội thảo tại trường được trang bị âm thanh và ánh sáng tốt, giúp tôi tham gia các buổi hội thảo và báo cáo hiệu quả hơn.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01684_0,vsfc_01684,Học phần quá nhiều và khó khăn.,formal,COURSE#Workload,COURSE,Workload,7,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01685_0,vsfc_01685,Bạn của tôi rất giỏi quản lý thời gian.,colloquial,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.7,FALSE,vsfc_reannotated
vsfc_01686_0,vsfc_01686,"Trường có sân bóng rổ, sân bóng đá, sân cầu lông, giúp cho các sinh viên có thể rèn luyện thể chất và gia tăng sự đoàn kết trong nhóm.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01687_0,vsfc_01687,Anh bạn này luôn cố gắng hết sức cho những bài kiểm tra của mình.,colloquial,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.75,FALSE,vsfc_reannotated
vsfc_01688_0,vsfc_01688,Tôi cảm thấy giảng viên này là một người giáo dục kém cỏi.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01689_0,vsfc_01689,"Trường có nhiều khuôn viên xanh và mát mẻ, tạo nên một môi trường học tập và sinh hoạt tốt cho sinh viên.",formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01690_0,vsfc_01690,Họ có khả năng giải quyết vấn đề khá tốt và thông minh.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01691_0,vsfc_01691,Khó mở rộng khả năng tưởng tượng.,formal,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.85,FALSE,vsfc_reannotated
vsfc_01692_0,vsfc_01692,Em nghĩ bạn của mình là người có khả năng làm việc nhóm tốt.,colloquial,COURSE#Assignments,COURSE,Assignments,8,positive,2,FALSE,positive,,0.8,FALSE,vsfc_reannotated
vsfc_01693_0,vsfc_01693,Giáo viên biên soạn chương trình không nắm rõ nhu cầu của sinh viên.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01694_0,vsfc_01694,Chương trình học được thiết kế dựa trên các kinh nghiệm từ những bộ phận học tập khác.,formal,COURSE#Curriculum,COURSE,Curriculum,5,neutral,1,FALSE,neutral,,0.85,FALSE,vsfc_reannotated
vsfc_01695_0,vsfc_01695,Tôi thấy chương trình học của trường cân bằng tốt giữa lý thuyết và thực tiễn.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01696_0,vsfc_01696,Giảng viên giúp học sinh phát triển khả năng nhìn nhận vấn đề và giải quyết chúng.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01697_0,vsfc_01697,Cơ sở vật chất của trường đáp ứng được các nhu cầu học tập và thực hành của sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01698_0,vsfc_01698,Thầy giảng dạy rất hợp lý và có khả năng nắm bắt ý tưởng của sinh viên.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01699_0,vsfc_01699,Bạn cùng phòng của tôi rất khó chịu và cứ xem thường người khác như là em dưới.,colloquial,OTHERS#General,OTHERS,General,13,negative,0,FALSE,negative,,0.9,FALSE,vsfc_reannotated
vsfc_01700_0,vsfc_01700,The curriculum is well-structured and allows us to explore a variety of subjects.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01701_0,vsfc_01701,Thiếu sự chú ý đến việc phát triển kỹ năng cá nhân và động viên sinh viên khám phá thế giới.,formal,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01702_0,vsfc_01702,Giảng viên tạo ra một môi trường học tập đầy đủ tính tương tác.,formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01703_0,vsfc_01703,Thầy/cô giúp sinh viên phát triển tư duy logic và giải quyết vấn đề một cách thông minh.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01704_0,vsfc_01704,Hỗ trợ tốt trong các khóa học thực hành,formal,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01705_0,vsfc_01705,Các giảng viên của trường rất dễ tiếp cận và hỗ trợ cho sinh viên trong quá trình học tập.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01705_1,vsfc_01705,Các giảng viên của trường rất dễ tiếp cận và hỗ trợ cho sinh viên trong quá trình học tập.,formal,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01706_0,vsfc_01706,"Tôi rất vui khi trường cho phép sinh viên tham gia các hoạt động xã hội, đóng góp cho cộng đồng và tích lũy kinh nghiệm thực tế.",formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01707_0,vsfc_01707,Thầy giảng dạy rất nghiêm khắc và đòi hỏi cao nhưng đảm bảo sinh viên sẽ đạt được thành công.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01708_0,vsfc_01708,"Các phòng học của trường được trang bị giáo cụ và đồ dạy học đầy đủ, giúp tôi học tập tập trung hơn.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01709_0,vsfc_01709,Trường cung cấp rất nhiều thiết bị và phần mềm hữu ích cho việc học tập và nghiên cứu.,formal,FACILITIES#Platforms,FACILITIES,Platforms,12,positive,2,FALSE,positive,,1,FALSE,vsfc_reannotated
vsfc_01710_0,vsfc_01710,Toàn bộ nhóm đó thường xuyên lái điều và chẳng làm được gì cả.,formal,COURSE#Assignments,COURSE,Assignments,8,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01711_0,vsfc_01711,"The Wi-Fi connectivity is reliable and fast, making studying and research easier.",formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01712_0,vsfc_01712,Giảng viên rất thân thiện và có tư duy phản biện cao.,formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01712_1,vsfc_01712,Giảng viên rất thân thiện và có tư duy phản biện cao.,formal,LECTURER#Knowledge,LECTURER,Knowledge,1,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01713_0,vsfc_01713,Cô ấy có khả năng đưa ra quyết định một cách đúng đắn và hiệu quả.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01714_0,vsfc_01714,"Chị ấy là một người rất chuyên nghiệp và đầy kinh nghiệm, giúp mọi người trong lớp học hỏi được nhiều điều mới.",formal,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01714_1,vsfc_01714,"Chị ấy là một người rất chuyên nghiệp và đầy kinh nghiệm, giúp mọi người trong lớp học hỏi được nhiều điều mới.",formal,LECTURER#Experience,LECTURER,Experience,2,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01715_0,vsfc_01715,Thầy rất dễ mến và được yêu quý bởi sinh viên.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01716_0,vsfc_01716,Thầy rất thực tế và giúp đỡ học sinh áp dụng kiến thức vào thực tế.,colloquial,LECTURER#Experience,LECTURER,Experience,2,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01716_1,vsfc_01716,Thầy rất thực tế và giúp đỡ học sinh áp dụng kiến thức vào thực tế.,colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01717_0,vsfc_01717,Cô bạn này không bao giờ giữ lời hứa và thường xuyên vắng mặt.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01718_0,vsfc_01718,Cô ấy rất khó chịu và không thân thiện với mọi người.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.98,FALSE,vsfc_reannotated
vsfc_01719_0,vsfc_01719,The curriculum fosters a sense of curiosity and desire for lifelong learning.,formal,COURSE#Curriculum,COURSE,Curriculum,5,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01720_0,vsfc_01720,Trường được trang bị đầy đủ thiết bị thông tin liên lạc giữa sinh viên và giảng viên.,formal,FACILITIES#Platforms,FACILITIES,Platforms,12,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01721_0,vsfc_01721,"Thầy/cô dạy bài rất cụ thể và có nhiều bài tập thực tế, giúp các bạn sinh viên hiểu rõ hơn về chủ đề và có thể áp dụng trong thực tế công việc.",colloquial,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01721_1,vsfc_01721,"Thầy/cô dạy bài rất cụ thể và có nhiều bài tập thực tế, giúp các bạn sinh viên hiểu rõ hơn về chủ đề và có thể áp dụng trong thực tế công việc.",colloquial,COURSE#Assignments,COURSE,Assignments,8,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01722_0,vsfc_01722,Cô ấy luôn phán xét người khác mà không tôn trọng ý kiến của họ.,colloquial,LECTURER#Behavior,LECTURER,Behavior,3,negative,0,FALSE,negative,,0.99,FALSE,vsfc_reannotated
vsfc_01723_0,vsfc_01723,"Không có sự đa dạng nhân tố giảng dạy, sinh viên không được phát triển toàn diện.",formal,LECTURER#Teaching_Skill,LECTURER,Teaching_Skill,0,negative,0,FALSE,negative,,0.95,FALSE,vsfc_reannotated
vsfc_01724_0,vsfc_01724,Cô giảng viên rất ủng hộ và khuyến khích sinh viên phát triển tài năng.,colloquial,LECTURER#Support,LECTURER,Support,4,positive,2,FALSE,positive,,0.98,FALSE,vsfc_reannotated
vsfc_01725_0,vsfc_01725,"Giáo trình rất rõ ràng và dễ hiểu, giúp các em tập trung hơn vào quá trình học tập.",formal,COURSE#Materials,COURSE,Materials,6,positive,2,FALSE,positive,,0.99,FALSE,vsfc_reannotated
vsfc_01726_0,vsfc_01726,Các phòng học bẩn và không được giữ gìn sạch sẽ.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,negative,0,FALSE,negative,,0.99,FALSE,vsfc_reannotated
vsfc_01727_0,vsfc_01727,Học sinh này có hiểu biết tốt về môn học của mình.,colloquial,LECTURER#Knowledge,LECTURER,Knowledge,1,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01728_0,vsfc_01728,Giáo trình của chương trình đào tạo có thể cần được cập nhật để đáp ứng nhu cầu của sinh viên và thị trường lao động,formal,COURSE#Curriculum,COURSE,Curriculum,5,neutral,1,FALSE,neutral,,0.92,FALSE,vsfc_reannotated
vsfc_01728_1,vsfc_01728,Giáo trình của chương trình đào tạo có thể cần được cập nhật để đáp ứng nhu cầu của sinh viên và thị trường lao động,formal,OTHERS#Recommendation,OTHERS,Recommendation,14,neutral,1,FALSE,neutral,,0.92,FALSE,vsfc_reannotated
vsfc_01729_0,vsfc_01729,"Trường có các điều kiện hỗ trợ tài chính tốt nhất cho sinh viên, giúp sinh viên hoàn toàn tập trung vào học tập mà không cần lo lắng về những vấn đề tài chính.",formal,OTHERS#General,OTHERS,General,13,positive,2,FALSE,positive,,0.9,FALSE,vsfc_reannotated
vsfc_01730_0,vsfc_01730,Anh ấy là một người tài năng và có tinh thần tự thách thức bản thân.,formal,LECTURER#Knowledge,LECTURER,Knowledge,1,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
vsfc_01731_0,vsfc_01731,Nội dung quá khô khan và không đủ hấp dẫn.,formal,COURSE#Curriculum,COURSE,Curriculum,5,negative,0,FALSE,negative,,0.98,FALSE,vsfc_reannotated
vsfc_01732_0,vsfc_01732,Thư viện của trường rất đầy đủ sách và tiện nghi cho sinh viên.,formal,FACILITIES#Classroom,FACILITIES,Classroom,11,positive,2,FALSE,positive,,0.95,FALSE,vsfc_reannotated
